query,actual,prediction,score,model,method,correct
"efficient incremental garbage collection for client-server object database systems l amsaleg , m franklin , o gruber vldb 1995 nan nan nan","efficient incremental garbage collection for client-server object database systems l amsaleg , m franklin 1995.0 nan vldb , nan","efficient incremental garbage collection for client-server object database systems l amsaleg , m franklin 1995.0 nan vldb , nan",0.9797146320343018,GritLM/GritLM-7B,cosine,1
"a metadatabase system for semantic image search by a mathematical model of meaning y kiyoki , t kitagawa , t hayama sigmod record 1994 nan nan nan","a metadatabase system for semantic image search by a mathematical model of meaning 1994.0 y kiyoki , t kitagawa , t hayama sigmod record , nan","a metadatabase system for semantic image search by a mathematical model of meaning 1994.0 y kiyoki , t kitagawa , t hayama sigmod record , nan",0.9747132062911987,GritLM/GritLM-7B,cosine,1
"improved histograms for selectivity estimation of range predicates v poosala , y ioannidis , p haas , e shekita sigmod conference 1996.0","improved histograms for selectivity estimation or range predicates acm sigmod international v poosala , ye ioannidis , pj haas , ej shekita nan nan","improved histograms for selectivity estimation of range predicates v poosala , ej shekita sigmod conference , nan nan 1996.0",0.9710820913314819,GritLM/GritLM-7B,cosine,0
"neurorule : a connectionist approach to data mining h lu , r setiono , h liu vldb 1995 nan nan nan","neurorule : a connectionist approach to data mining l hongjun , r setiono , l huan proceedings of 21st international conference on very large & hellip ; , nan nan 1995.0","neurorule : a connectionist approach to data mining h lu , r setiono , h liu 1995.0 nan vldb , nan",0.9890615344047546,GritLM/GritLM-7B,cosine,0
using referential integrity to easily define consistent subset replicas b hammond vldb nan nan 1996.0,"using referential integrity to easily define consistent subset replicas b hammond nan proceedings of the international conference on very large & hellip ; , 1996.0","using referential integrity to easily define consistent subset replicas b hammond nan proceedings of the international conference on very large & hellip ; , 1996.0",0.9216319918632507,GritLM/GritLM-7B,cosine,1
"using semantic values to falilitate interoperability among heterogeneous information systems e sciore , m siegel , a rosenthal 1994 nan acm trans . database syst . nan","using semantic values to facilitate interoperability among heterogeneous information systems e sciore , m siegel , a rosenthal acm transactions on database systems , 1994.0 nan nan nan","using semantic values to facilitate interoperability among heterogeneous information systems e sciore , m siegel , a rosenthal acm transactions on database systems , 1994.0 nan nan nan",0.9621055126190186,GritLM/GritLM-7B,cosine,1
"research perspectives for time series management systems w dreyer , a dittrich , d schmidt nan sigmod record 1994.0","research perspectives for time series management systems w dreyer , ak dittrich , d schmidt sigmod record , 1994.0","research perspectives for time series management systems w dreyer , ak dittrich , d schmidt sigmod record , 1994.0",0.989642858505249,GritLM/GritLM-7B,cosine,1
"evaluation of main memory join algorithms for joins with set comparison join predicates s helmer , g moerkotte vldb 1997 nan nan nan","evaluation of main memory join algorithms for joins with set comparison join predicates s helmer , g moerkotte vldb , 1997.0 nan nan nan","evaluation of main memory join algorithms for joins with set comparison join predicates s helmer , g moerkotte vldb , 1997.0 nan nan nan",0.9938781261444092,GritLM/GritLM-7B,cosine,1
"a case for dynamic view management y kotidis , n roussopoulos acm trans . database syst . 2001 nan nan nan","a case for dynamic view management y kotidis , n roussopoulos 2001.0 nan acm transactions on database systems , nan","a case for dynamic view management y kotidis , n roussopoulos 2001.0 nan acm transactions on database systems , nan",0.9720009565353394,GritLM/GritLM-7B,cosine,1
"aggregate maintenance for data warehousing in informix red brick vista c bunker , l colby , r cole , w mckenna , g mulagund , d wilhite nan vldb 2001.0","aggregate maintenance for data warehousing in informix red brick vista cj bunker , ls colby , rl cole , wj mckenna , g & hellip ; international conference on very large data bases table of & hellip ; , 2001.0 nan nan nan","aggregate maintenance for data warehousing in informix red brick vista cj bunker , ls colby , rl cole , wj mckenna , g & hellip ; international conference on very large data bases table of & hellip ; , 2001.0 nan nan nan",0.9632288813591003,GritLM/GritLM-7B,cosine,1
"zoo : a desktop experiment management environment y ioannidis , m livny , s gupta , n ponnekanti nan vldb 1996.0","zoo : a desktop experiment management environment , m livny , s gupta , n ponnekanti vldb , 1996.0 nan nan nan","zoo : a desktop experiment management environment . int y ioannidis , m livny , s gupta , n ponnekanti nan conference on very large databases , nan",0.9587616324424744,GritLM/GritLM-7B,cosine,0
report on the fourth international conference on flexible query answering systems nan nan 2001.0,"report on the fourth international conference on flexible query answering systems ( fqas 2000 ) p bosc , a motro , g pasi sigmod record , 2001.0","report on l irst international workshop on real-time database systems s son 1996.0 nan sigmod record , nan",0.8492990136146545,GritLM/GritLM-7B,cosine,0
"the evolution of the web and implications for an incremental crawler j cho , h garcia-molina vldb 2000.0","the evolution of the web and implicationsfor an incremental crawler j cho , h garcia-molina technical report , stanford university , 1999 . http://dbpubs . nan nan nan","the evolution of the web and implications for an incremental crawler j cho , h garcia-molina 2000.0 nan vldb , nan",0.9848465919494629,GritLM/GritLM-7B,cosine,0
"distributed top-k monitoring sigmod conference b babcock , c olston nan 2003.0","distributed top-k monitoring b babcock , c olston nan nan nan","distributed top-k monitoring b babcock , c olston nan nan nan",0.8823617696762085,GritLM/GritLM-7B,cosine,1
"merging ranks from heterogeneous internet sources l gravano , h garcia-molina vldb nan nan 1997.0","merging ranks from heterogeneous internet sources l gravano , h garcia-molina proceedings of the international conference on very large & hellip ; , 1997.0","merging ranks from heterogeneous internet sources l gravano , h garcia-molina proceedings of the international conference on very large & hellip ; , 1997.0",0.9211622476577759,GritLM/GritLM-7B,cosine,1
"the bea/xqrl streaming xquery processor vldb d florescu , c hillery , d kossmann , p lucas , f riccardi , t westmann , m carey , a sundararajan , g agrawal nan 2003.0","the bea streaming xquery processor d florescu , c hillery , d kossmann , p lucas , f the vldb journal the international journal on very large & hellip ; , 2004.0 nan nan nan","the bea streaming xquery processor d florescu , c hillery , d kossmann , p lucas , f the vldb journal the international journal on very large & hellip ; , 2004.0 nan nan nan",0.9372358322143555,GritLM/GritLM-7B,cosine,1
"efficient view maintenance at data warehouses d agrawal , a abbadi , a singh , t yurek sigmod conference 1997.0","efficient view maintenanceat data warehouse proceedings of the acm sigmod conference , d agrawal , a el abbadi , a singh , t yurek nan nan","efficient view maintenance at data warehouses sigmod rec , 1997.0 d agrawal , a el abbadi , a singh , t yurek nan nan",0.9648626446723938,GritLM/GritLM-7B,cosine,0
"weaving relations for cache performance a ailamaki , d dewitt , m hill , m skounakis 2001 nan vldb nan","hill : weaving relations for cache performance a ailamaki , dj dewitt , d mark nan submitted for publication , february , nan","weaving relations for cache performance a ailamaki , dj dewitt , md hill , m skounakis vldb , 2001.0",0.9814894795417786,GritLM/GritLM-7B,cosine,0
"complex relationships and knowledge discovery support in the infoquilt system a sheth , s thacker , s patel nan vldb j. 2003.0","complex relationships and knowledge discovery support in the infoquilt system a sheth , s thacker , s patel nan the vldb journal the international journal on very large & hellip ; , 2003.0","complex relationships and knowledge discovery support in the infoquilt system a sheth , s thacker , s patel nan the vldb journal the international journal on very large & hellip ; , 2003.0",0.9685172438621521,GritLM/GritLM-7B,cosine,1
nodose - a tool for semi-automatically extracting semi-structured data from text documents sigmod conference b adelberg nan 1998.0,"nodose { a tool for semi-automatically extracting semi-structured data from text documents . in acm b adelberg seattle , washington , nan nan nan","nodose : a tool for semi-automatically extracting structured and semi-structured data from text b adelberg nan sigmod record , 1998.0",0.9566748142242432,GritLM/GritLM-7B,cosine,0
"the aqua approximate query answering system s acharya , p gibbons , v poosala , s ramaswamy sigmod conference 1999 nan nan nan",", s. ramaswamy , and t. suel . aqua : system and techniques for approximate query answering pb gibbons , v poosala , s acharya , y bartal nan technical report , bell laboratories , murray hill , nj , feb. . nan","the aqua approximate query answering system . sigmod 1999 s acharya , pb gibbons , v poosala , s ramaswamy proceedings acm sigmod international conference on & hellip ; , nan nan nan",0.9449867010116577,GritLM/GritLM-7B,cosine,0
"the hyperion project : from data integration to data coordination sigmod record 2003 m arenas , v kantere , a kementsietsidis , i kiringa , r miller , j mylopoulos nan nan","the hyperion project : from data integration to data coordination sigmod record , m arenasâ ? ¦ nan 2003.0","the hyperion project : from data integration to data collection . m arenas , v kantere , a kementsietsidis , i kiringa , acm sigmod record , nan",0.9528803825378418,GritLM/GritLM-7B,cosine,0
a database perspective on lotus domino/notes c mohan sigmod conference 1999 nan nan nan,"a database perspective on lotus domino/notes c mohan sigmod conference , 1999.0 nan nan nan","a database perspective on lotus domino/notes c mohan sigmod conference , 1999.0 nan nan nan",0.9854853749275208,GritLM/GritLM-7B,cosine,1
"xml and electronic commerce : enabling the network economy b meltzer , r glushko sigmod record 1998.0","xml and electronic commerce b meltzer , r glushko acm sigmod , nan","xml and electronic commerce : enabling the network economy b meltzer , r glushko sigmod record , 1998.0 nan nan nan",0.9892926812171936,GritLM/GritLM-7B,cosine,0
"composing mappings among data sources j madhavan , a halevy vldb 2003 nan nan nan","composing mappings among data sources j madhavan , ay halevy vldb , 2003.0","composing mappings among data sources j madhavan , ay halevy vldb , 2003.0",0.9784314036369324,GritLM/GritLM-7B,cosine,1
"the impact of global clustering on spatial database systems t brinkhoff , h kriegel vldb 1994.0","1994 . the impact of global clustering on spatial database systems t brinkho , hp kriegel nan proc . 20th int . conf . on very large data nan","the impact of global clustering on spatial database systems t brinkhoff , hp kriegel proceedings of the international conference on very large & hellip ; , 1994.0",0.9464766979217529,GritLM/GritLM-7B,cosine,0
"caching strategies for data-intensive web sites k yagoub , d florescu , v issarny , p valduriez vldb 2000 nan nan nan","caching strategies for data-intensive web sites k yagoub , d florescu , v issarny , p valduriez vldb , 2000.0 nan nan nan","caching strategies for data-intensive web sites k yagoub , d florescu , v issarny , p valduriez vldb , 2000.0 nan nan nan",0.9963833689689636,GritLM/GritLM-7B,cosine,1
"maximizing the output rate of multi-way join queries over streaming information sources s viglas , j naughton , j burger nan vldb 2003.0","maximizing the output rate of multi-way join queries over streaming information sources s viglas , jf naughton , j burger proceedings of the international conference on very large & hellip ; , 2003.0","maximizing the output rate of multi-way join queries over streaming information sources s viglas , jf naughton , j burger proceedings of the international conference on very large & hellip ; , 2003.0",0.9522846341133118,GritLM/GritLM-7B,cosine,1
a model for compound type changes encountered in schema evolution acm trans . database syst . 2000 b lerner nan nan,"a model for compound type changes encountered in schema evolution â ?? & hellip ; of massachusetts , amherst , acm transactions on database & hellip ; , b staudt nan nan","a model for compound type changes encountered in schema evolution 2000.0 bs lerner acm transactions on database systems , nan",0.9446460008621216,GritLM/GritLM-7B,cosine,0
report on the 18th british national conference on databases ( bncod ) nan nan 2002.0,"report on the 18th british national conference on databases ( bncod ) c goble , b read sigmod record , 2002.0","report on the 18th british national conference on databases ( bncod ) c goble , b read sigmod record , 2002.0",0.936889111995697,GritLM/GritLM-7B,cosine,1
"extended ehemeral logging : log storage management for applications with long lived transactions j keen , w dally nan acm trans . database syst . 1997.0","extended ephemeral logging : log storage management for applications with long-lived transactions js keen , wj dally acm transactions on database systems , 1997.0 nan nan nan","extended ephemeral logging : log storage management for applications with long-lived transactions js keen , wj dally acm transactions on database systems , 1997.0 nan nan nan",0.9531789422035217,GritLM/GritLM-7B,cosine,1
"engineering federated information systems : report of efis '99 workshop s conrad , w hasselbring , u hohenstein , r kutsche , m roantree , g saake , f saltor sigmod record 1999.0","engineering federated information systems : report of eefis '99 workshop 1999.0 s conrad , w hasselbring , u hohenstein , rd kutsche , acm sigmod record , nan","engineering federated information systems : report of efis '99 workshop 1999.0 s conrad , w hasselbring , u hohenstein , rd kutsche , sigmod record , nan",0.9733206629753113,GritLM/GritLM-7B,cosine,0
"t2 : a customizable parallel database for multi-dimensional data c chang , a acharya , a sussman , j saltz 1998 nan sigmod record nan","t2 : a customizable parallel database for multi-dimensional data . acms anthology sigmod record , 1998.0 nan nan nan","t2 : a customizable parallel database for multi-dimensional data 1998.0 c chang , a acharya , a sussman , j saltz sigmod record , nan",0.9667550921440125,GritLM/GritLM-7B,cosine,0
"wavecluster : a multi-resolution clustering approach for very large spatial databases vldb 1998 g sheikholeslami , s chatterjee , a zhang nan nan","wavecluster : a multi-resolution clustering approach for very large spatial databases o shmueli , j widom , g sheikholeslami , s chatterjee & hellip ; - fourth international conference on very-large databases , nan nan nan","wavecluster : a multi-resolution clustering approach for very large spatial databases g sheikholeslami , s chatterjee , a zhang vldb , 1998.0 nan nan nan",0.9814199805259705,GritLM/GritLM-7B,cosine,0
"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998 nan sigmod conference nan","exploratory mining and pruning optimizations of constrained associations rules proceedings of the acm sigmod international conference on tn raymond , lvs lakshmanan , j han , a pang nan nan","exploratory mining and pruning optimizations of constrained associations rules rtnlvs lakshmanan , j han , a pang proceedings of the acm sigmod-98 , 1998.0 nan nan nan",0.9523095488548279,GritLM/GritLM-7B,cosine,0
use of a component architecture in integrating relational and non-relational storage systems r atkinson 1995 nan sigmod conference nan,"use of a component architecture in integrating relational and non-relational proceedings of the 1995 acm sigmod international conference & hellip ; , 1995.0 r atkinson nan nan","use of a component architecture in integrating relational and non-relational proceedings of the 1995 acm sigmod international conference & hellip ; , 1995.0 r atkinson nan nan",0.9404504895210266,GritLM/GritLM-7B,cosine,1
"reconciling schemas of disparate data sources : a machine-learning approach a doan , p domingos , a halevy 2001 nan sigmod conference nan","reconciling schemas of disparate data sources : a machine-learning approach sigmod conference , a doan , p domingos , ay halevy nan 2001.0","reconciling schemas of disparate data sources : a machine-learning approach sigmod conference , a doan , p domingos , ay halevy nan 2001.0",0.9740085005760193,GritLM/GritLM-7B,cosine,1
"logical and physical versioning in main memory databases r rastogi , s seshadri , p bohannon , d leinbaugh , a silberschatz , s sudarshan 1997 nan vldb nan","logical and physical versioning in main memory databases p bohannon , d leinbaugh , r rastogi , s seshadri , a nan proceedings of the international conference on very large & hellip ; , 1997.0","logical and physical versioning in main memory databases r rastogi , s seshadri , p bohannon , dw leinbaugh , a proceedings of the 23rd international conference on very & hellip ; , nan nan 1997.0",0.9529662132263184,GritLM/GritLM-7B,cosine,0
"odefs : a file system interface to an object-oriented database vldb 1994 n gehani , h jagadish , w roome nan nan",odefs : a file system interface to an object-oriented database nh gehani hv jagadish wd roome nan nan nan,odefs : a file system interface to an object-oriented database nh gehani hv jagadish wd roome nan nan nan,0.9595807790756226,GritLM/GritLM-7B,cosine,1
book review column sigmod record 2002 k aberer nan nan,"book review column sm databases sigmod record , 2002.0","book review column l processing sigmod record , 2002.0 nan nan nan",0.8894994854927063,GritLM/GritLM-7B,cosine,0
"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim nan sigmod conference 1998.0","r. and shim , k. 1998 . cure : an efficient clustering algorithm for large databases s guha , r rastogi proc . acm sigmod int . conf . management of data nan nan nan","cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim information systems , 2001.0 nan nan nan",0.9796187877655029,GritLM/GritLM-7B,cosine,0
"transactional client-server cache consistency : alternatives and performance acm trans . database syst . 1997 m franklin , m carey , m livny nan nan","mj , and livny , m. 1997 . transactional client-server cache consistency : alternatives and performance n frankli , c mj acm transactions on database nan nan nan","transactional client-server cache consistency : alternatives and performance mj franklin , mj carey , m livny nan nan nan",0.9339146614074707,GritLM/GritLM-7B,cosine,0
"an overview of data warehousing and olap technology sigmod record s chaudhuri , u dayal nan 1997.0","s. , dayal , u. : an overview of datawarehousing and olap technology cd chaudhuri nan acm sigmod record , nan","an overview of data warehousing and olap technology 1997.0 s chaudhuri , u dayal sigmod record , nan",0.9692516326904297,GritLM/GritLM-7B,cosine,0
"the five-minute rule ten years later , and other computer storage rules of thumb j gray , g graefe nan sigmod record 1997.0","the 5-minute rule revisited and other storage rules of thumb acm sigmod record , j gray , g graefe nan nan","the five-minute rule ten years later , and other computer storage rules of thumb sigmod record , j gray , g graefe nan 1997.0",0.9795382022857666,GritLM/GritLM-7B,cosine,0
"the cougar approach to in-network query processing in sensor networks sigmod record 2002 y yao , j gehrke nan nan","the cougar approach to in-network query processing in sensor networks 2002.0 y yao , j gehrke sigmod record , nan","the cougar approach to in-network query processing in sensor networks 2002.0 y yao , j gehrke sigmod record , nan",0.9664607644081116,GritLM/GritLM-7B,cosine,1
intelligent access to heterogeneous information sources : report on the 4th workshop on knowledge representation meets databases nan nan 1997.0,"intelligent access to heterogeneous information sources report on the 4th workshop on knowledge sigmod record , 1997.0 ma jeusfeld nan nan","intelligent access to heterogeneous information sources report on the 4th workshop on knowledge sigmod record , 1997.0 ma jeusfeld nan nan",0.9476034641265869,GritLM/GritLM-7B,cosine,1
"naos - efficient and modular reactive capabilities in an object-oriented database system c collet , t coupaye , t svensen vldb 1994 nan nan nan","modular reactive capabilities in an object-oriented database system proceedings of the 20th international conference on very & hellip ; , c collet , t coupaye , ts naos-e-cient nan nan","naos : efficient and modular capabilities in an object-oriented database system 20 thint . conf . on vldb , c collet , t coupaye , t svensen nan nan",0.9410097599029541,GritLM/GritLM-7B,cosine,0
"visdb : a system for visualizing large databases sigmod conference d keim , h kriegel nan 1995.0","visdb : a system for visualizing large databases - group of 2 & raquo ; da keim , hp kriegel proceedings of the 1995 acm sigmod international conference & hellip ; , 1995.0","visdb : a system for visualizing large databases - group of 2 & raquo ; da keim , hp kriegel proceedings of the 1995 acm sigmod international conference & hellip ; , 1995.0",0.9152040481567383,GritLM/GritLM-7B,cosine,1
"gigascope : a stream database for network applications sigmod conference 2003 c cranor , t johnson , o spatscheck , v shkapenyuk nan nan","gigascope : a stream database for network applications 2003.0 cd cranor , t johnson , v shkapenyuk sigmod conference , nan","gigascope : a stream database for network applications 2003.0 cd cranor , t johnson , v shkapenyuk sigmod conference , nan",0.9548481702804565,GritLM/GritLM-7B,cosine,1
"videoanywhere : a system for searching and managing distributed video assets sigmod record 1999 a sheth , c bertram , k shah nan nan","video anywhere : a system for searching and managing distributed heterogeneous video assets a sheth , c bertram , k shah acm sigmod record , 1999.0 nan nan nan","video anywhere : a system for searching and managing distributed heterogeneous video assets a sheth , c bertram , k shah acm sigmod record , 1999.0 nan nan nan",0.9626563191413879,GritLM/GritLM-7B,cosine,1
"the ecrc multi database system w jonker , h schќtz sigmod conference 1995 nan nan nan","the ecrc multi database system w jonker , h schã 1/4 tz 1995.0 nan proceedings of the 1995 acm sigmod international conference & hellip ; , nan","the ecrc multi database system w jonker , h schã 1/4 tz 1995.0 nan proceedings of the 1995 acm sigmod international conference & hellip ; , nan",0.9397158622741699,GritLM/GritLM-7B,cosine,1
"re-tree : an efficient index structure for regular expressions c chan , m garofalakis , r rastogi vldb 2002.0","re-tree : an efficient index structure for regular expressions cy chan , m garofalakis , r rastogi the vldb journal the international journal on very large & hellip ; , 2003.0 nan nan nan","re-tree : an efficient index structure for regular expressions cy chan , m garofalakis , r rastogi the vldb journal the international journal on very large & hellip ; , 2003.0 nan nan nan",0.92824387550354,GritLM/GritLM-7B,cosine,1
"broadcast disks : data management for asymmetric communications environments sigmod conference s acharya , r alonso , m franklin , s zdonik nan 1995.0","broadcast disks : data management for asymmetric communication environments s acharya , r alonso , m franklin , s zdonik 1995.0 nan sigmod conference , nan","broadcast disks : data management for asymmetric communication environments s acharya , r alonso , m franklin , s zdonik 1995.0 nan sigmod conference , nan",0.9796837568283081,GritLM/GritLM-7B,cosine,1
"using taxonomy , discriminants , and signatures for navigating in text databases s chakrabarti , b dom , r agrawal , p raghavan nan vldb 1997.0","unsing taxonomy , discriminants , and signatures for navigating in text databases s charkabarti , b dom , r agrawal , p raghavan proceedings of the 23rd conference on very large databases ( & hellip ; , nan","using taxonomy , discriminants , and signatures for navigating in text databases s chakrabarti , b dom , r agrawal , p raghavan vldb , 1997.0",0.9962029457092285,GritLM/GritLM-7B,cosine,0
"efficient and effective clustering methods for spatial data mining r ng , j han vldb 1994 nan nan nan","efficient and effective clustering methods for spatial data mining j han 20th international conference on very large data bases , nan nan nan","efficient and effective clustering methods for spatial data mining rt ng , j han 1994.0 nan nan nan",0.9726675152778625,GritLM/GritLM-7B,cosine,0
"peer-to-peer research at stanford 2003 m bawa , b cooper , a crespo , n daswani , p ganesan , h garcia-molina , s kamvar , s marti , m schlosser , q sun , p vinograd , b yang sigmod record nan","peer to peer research at stanford 2003.0 m bawa sigmod record , nan","sb cousins , h. garcia-molina , sw hassan , sk ketchpel , m. roscheisen , and t. winograd . using a paepcke nan technical report , stanford university , nan",0.8843132853507996,GritLM/GritLM-7B,cosine,0
"probabilistic temporal databases , i : algebra acm trans . database syst . a dekhtyar , r ross , v subrahmanian nan 2001.0","probabilistic temporal databases : algebra and implementation a dekhtyar , r ross , vs subrahmanian technical report cs-tr-3987 , university of maryland ( january nan","probabilistic temporal databases , i : algebra a dekhtyar , r ross , vs subrahmanian acm transactions on database systems , 2001.0",0.9806864857673645,GritLM/GritLM-7B,cosine,0
"probabilistic optimization of top n queries d donjerkovic , r ramakrishnan nan vldb 1999.0",probabilistic optimization of top n queries 1999.0 ddr ramakrishnan nan nan,"probabilistic optimization of top n queries d donjerkovic , r ramakrishnan vldb , nan nan 1999.0",0.9861128926277161,GritLM/GritLM-7B,cosine,0
"minicon : a scalable algorithm for answering queries using views vldb j. r pottinger , a halevy nan 2001.0","minicon . a scalable algorithm for answering queries using views r pttinger , a levy vldb journal , nan","minicon . a scalable algorithm for answering queries using views r pttinger , a levy vldb journal , nan",0.940457820892334,GritLM/GritLM-7B,cosine,1
"optimizing multidimensional index trees for main memory access 2001 k kim , s cha , k kwon sigmod conference nan","optimizing multidimensional index trees for main memory access k kim , sk cha , k kwon nan nan nan","optimizing multidimensional index trees for main memory access k kim , sk cha , k kwon nan nan nan",0.9575521349906921,GritLM/GritLM-7B,cosine,1
grid data management systems & services nan nan 2003.0,"grid data management systems & services a jagatheesan , r moore proceedings of the international conference on very large & hellip ; , nan nan 2003.0","grid data management systems & services a jagatheesan , r moore proceedings of the international conference on very large & hellip ; , nan nan 2003.0",0.8233027458190918,GritLM/GritLM-7B,cosine,1
"the cougar approach to in-network query processing in sensor networks sigmod record 2002 y yao , j gehrke nan nan","the cougar approach to in-network query processing acm sigmod record , y yao , j gehrke nan nan","the cougar approach to in-network query processing in sensor networks 2002.0 y yao , j gehrke sigmod record , nan",0.9664455056190491,GritLM/GritLM-7B,cosine,0
"schema mapping as query discovery vldb 2000 r miller , l haas , m hernсndez nan nan","clio : schema mapping as query discovery rj miller , l haas , m hernandez proceedings of the 26th vldb conference , cairo , egypt , nan nan nan","schema mapping as query discovery m hernandez , r miller , l haas proc . sigmod conf. , page , nan nan nan",0.8966906070709229,GritLM/GritLM-7B,cosine,0
"static analysis techniques for predicting the behavior of active database rules a aiken , j hellerstein , j widom 1995 nan acm trans . database syst . nan","static analysis techniques for predicting the behavior of database production rules a aiken , j widom , jm hellerstein acm transactions on database nan","static analysis techniques for predicting the behavior of database production rules a aiken , j widom , jm hellerstein acm transactions on database nan",0.9641618728637695,GritLM/GritLM-7B,cosine,1
"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets c faloutsos , k lin nan sigmod conference 1995.0","id lin , '' fastmap : afast algorithm for indexing , data-mining and visualization of traditional c faloutsos andk conference on data management ( sigmod ) , san jose , ca , nan nan nan","fastmap : a fast algorithm for indexing , data mining and visualization of traditional and multimedia proc . of sigmod , c faloutsos , k lin nan nan",0.9737279415130615,GritLM/GritLM-7B,cosine,0
"disseminating updates on broadcast disks s acharya , m franklin , s zdonik 1996 nan vldb nan","disseminating updates on broadcast disks proceedings of the vldb conference s acharya , m franklin , s zdonik mumbai ( bombay ) , india , nan nan nan","dissemination updates on broadcast disks s acharya , m franklin , s zdonik proc . 22nd vldb nan nan nan",0.9579349756240845,GritLM/GritLM-7B,cosine,0
"polymorphism and type inference in database programming acm trans . database syst . 1996 p buneman , a ohori nan nan","polymoprhism and type inferencein database programming . technicalreport , universities of p buneman , a ohori nan acm transaction on database nan","polymorphism and type inference in database programming p buneman , a ohori nan acm transactions on database systems , 1996.0",0.972020149230957,GritLM/GritLM-7B,cosine,0
"effective change detection using sampling j cho , a ntoulas vldb 2002 nan nan nan","effective change detection using sampling j cho , a ntoulas 2002.0 nan vldb , nan","effective change detection using sampling j cho , a ntoulas 2002.0 nan vldb , nan",0.9682210087776184,GritLM/GritLM-7B,cosine,1
"agents , turst , and information access on the semantic web t finin , a joshi sigmod record 2002.0","agents , turst , and information access on the semantic web t finin , a joshi sigmod record , 2002.0 nan nan nan","agents , turst , and information access on the semantic web t finin , a joshi sigmod record , 2002.0 nan nan nan",0.992685854434967,GritLM/GritLM-7B,cosine,1
"supporting periodic authorizations and temporal reasoning in database access control e bertino , c bettini , e ferrari , p samarati nan vldb 1996.0","supporting periodic authorizations and temporal reasoning in database access control e bertino , c bettini , e ferrari , p samarati proceedings of the international conference on very large & hellip ; , 1996.0 nan nan nan","supporting periodic authorizations and temporal reasoning in database access control e bertino , c bettini , e ferrari , p samarati proceedings of the international conference on very large & hellip ; , 1996.0 nan nan nan",0.9580482840538025,GritLM/GritLM-7B,cosine,1
"specification and implementation of exceptions in workflow management systems f casati , s ceri , s paraboschi , g pozzi acm trans . database syst . 1999 nan nan nan","andg . pozzi . specificationandimplementationofexceptions in workflow management systems f casati , s ceri , s paraboschi acm trans . on database systems , nan","specification and implementation of exceptions in workflow management systems 1999.0 f casati , s ceri , s paraboschi , g pozzi acm transactions on database systems , nan",0.9671885371208191,GritLM/GritLM-7B,cosine,0
"to weave the web vldb 1997 p atzeni , g mecca , p merialdo nan nan","to weave the web pag mecca , p merialdo proceedings of the international conference on very large nan","to weave the web . vldbâ ?? 97 p atzeni , g mecca , p merialdo nan proceedings of 23rd international conference on very large nan",0.8965870141983032,GritLM/GritLM-7B,cosine,0
"the asilomar report on database research p bernstein , m brodie , s ceri , d dewitt , m franklin , h garcia-molina , j gray , g held , j hellerstein , h jagadish , m lesk , d maier , j naughton , h pirahesh , m stonebraker , j ullman sigmod record 1998.0","the asilomar report on database research sigmod record 27 ( 4 ) , b authors nan nan","the asilomar report on database research p bernstein , m brodie , s ceri , d dewitt , mj 1998.0 nan sigmod record , nan",0.940652072429657,GritLM/GritLM-7B,cosine,0
"the oracle universal server buffer w bridge , a joshi , m keihl , t lahiri , j loaiza , n macnaughton vldb 1997.0","the oracle universal server buer w bridge , a joshi , m keihl , t lahiri , j loaiza , n nan nan","the oracle universal server buer w bridge , a joshi , m keihl , t lahiri , j loaiza , n nan nan",0.950478196144104,GritLM/GritLM-7B,cosine,1
"database performance in the real world - tpc-d and sap r/3 ( experience paper ) j doppelhammer , t hіppler , a kemper , d kossmann sigmod conference nan nan 1997.0","database performance in the real world : tpc-d and sap r/3 1997.0 j doppelhammer sigmod record , nan","database performance in the real world - tpc-d and sap r/3 ( experience paper ) j doppelhammer , t hoeppler , a kemper , d kossmann nan sigmod conference , nan",0.9505300521850586,GritLM/GritLM-7B,cosine,0
"an extendible hash for multi-precision similarity querying of image databases vldb 2001 s lin , m жzsu , v oria , r ng nan nan","an extendible hash for multi-precision similarity querying of image databases proceedings of the international conference on very large & hellip ; , s lin , v oria , r ng nan 2001.0","an extendible hash for multi-precision similarity querying of image databases proceedings of the international conference on very large & hellip ; , s lin , v oria , r ng nan 2001.0",0.8839020729064941,GritLM/GritLM-7B,cosine,1
"the clustra telecom database : high availability , high throughput , and real-time response s hvasshovd , и torbjјrnsen , s bratsberg , p holager 1995 nan vldb nan","the clustra telecom database : high availability , high throughput , and real-time response proceedings so hvasshovd , o torbjornsen , se bratsberg , p nan zurich , switzerland , nan","the clustra telecom database : high availability , high throughput , and real-time response so hvasshovd , ã ? torbjã ¸ rnsen , se bratsberg , p 1995.0 nan proceedings of the 21th international conference on very & hellip ; , nan",0.9154468178749084,GritLM/GritLM-7B,cosine,0
"minicon : a scalable algorithm for answering queries using views vldb j. r pottinger , a halevy nan 2001.0","minicon : a scalable algorithm for answering queries using views r pottinger , a halevy the vldb journal the international journal on very large & hellip ; , 2001.0","minicon . a scalable algorithm for answering queries using views r pttinger , a levy vldb journal , nan",0.940457820892334,GritLM/GritLM-7B,cosine,0
