query,actual,prediction,score,model,method,correct
elementary school success deluxe 2006 topics entertainment 49.99,elementary school success deluxe 2006 nan 15.9,elementary school success deluxe 2006 nan 15.9,74.54545454545455,rapidfuzz,fuzzy,1
photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ) adobe 242.62,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,74.86033519553072,rapidfuzz,fuzzy,1
sibelius 5 professional edition sibelius-software-ltd . 599.0,sibelius sibelius 5 software music production software sibelius-software-ltd . 449.95,sibelius photoscore professional scanning software music production software sibelius-software-ltd . 179.95,65.47619047619048,rapidfuzz,fuzzy,0
sea scene : living underwater worlds ( jewel case ) valusoft 9.99,sea scene : living underwater worlds nan 19.55,sea scene : living underwater worlds nan 19.55,70.27027027027026,rapidfuzz,fuzzy,1
guitar tool worship edition midisoft corporation nan,midisoft corporation guitar tool worship edition nan 43.36,midisoft corporation guitar tool worship edition nan 43.36,94.54545454545455,rapidfuzz,fuzzy,1
apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,apple ilife '06 family pack software av production software nan 99.0,apple iwork '06 family pack software apple & mac software nan 99.0,60.13986013986015,rapidfuzz,fuzzy,0
adobe premiere pro cs3 adobe 799.0,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh nan 723.95,adobe premiere pro cs3 academic nan 339.99,76.31578947368422,rapidfuzz,fuzzy,0
web radio recorder magix entertainment nan,magix webradio recorder ( pc ) magix entertainment nan 24.99,magix webradio recorder ( pc ) magix entertainment nan 24.99,72.54901960784314,rapidfuzz,fuzzy,1
avid liquid vs 7 software avid technology 888.75,avid liquid 7.0 professional video editing software for windows professional editing software nan 439.95,avid technology inc. 70102024701 software avid liquid chrome xe nan 840.97,70.49180327868852,rapidfuzz,fuzzy,0
epson storyteller photo book creator 8 x 10 ( 20 pages ) epson 29.99,epson s041886 story teller 8 x 10 20 pages nan 32.91,epson s041886 story teller 8 x 10 20 pages nan 32.91,66.66666666666667,rapidfuzz,fuzzy,1
adobe photoshop cs3 extended upgrade [ mac ] adobe 349.0,adobe photoshop cs3 extended for mac upgrade nan 329.99,adobe photoshop cs3 extended for mac upgrade nan 329.99,79.27927927927928,rapidfuzz,fuzzy,1
corel dvd moviefactory 6.0 plus corel 79.99,corel corporation dvd movie factory 6 plus retial ( english ) nan 74.08,dvd moviefactory 6 plus nan 77.32,68.42105263157895,rapidfuzz,fuzzy,0
microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ) nan 719.04,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ) nan 719.04,86.27450980392157,rapidfuzz,fuzzy,1
quicken 2007 premier intuit 79.95,intuit quicken premier 2007 software for windows tax & finance software nan 73.95,quicken 2007 premier win cd intuit 73.99,84.93150684931507,rapidfuzz,fuzzy,0
steinberg sequel ( pc or mac ) music creation & performance software steinberg 129.0,steinberg sequel music software music production software nan 99.99,steinberg sequel music software music production software nan 99.99,62.25165562913908,rapidfuzz,fuzzy,1
webroot desktop firewall webroot software 29.99,webroot software 54210 desktop firewall webroot software 26.99,webroot software 54210 desktop firewall webroot software 26.99,84.40366972477065,rapidfuzz,fuzzy,0
microsoft windows xp home edition full version with sp2 microsoft 199.0,microsoft windows xp home edition sp2 retail box nan 199.99,microsoft ( r ) windows ( r ) xp home edition with sp2 nan 199.99,72.05882352941177,rapidfuzz,fuzzy,0
systemsuite 8 professional individual software 49.99,individual software inc systemsuite 8 professional ( us pos ) nan 46.42,individual software inc systemsuite 8 professional ( us pos ) nan 46.42,79.67479674796748,rapidfuzz,fuzzy,1
pro digital frame bundle 1u onone software 99.95,onone software inc. pfb-10211 pro digital frame bundle 1u nan 92.97,onone software inc. pfb-10211 pro digital frame bundle 1u nan 92.97,80.0,rapidfuzz,fuzzy,1
tlc clue finders math learning system sb by riverdeep encore software 19.99,encore software 10593 encore tlc clue finders math learning system 2007 complete product educational 1 user complete product standard pc mac nan 17.97,encore software 13891 tlc millies math learning system 2008 nan 17.97,69.44444444444444,rapidfuzz,fuzzy,0
calendar creator platinum sb cs by riverdeep encore software 29.99,encore software 11031 calendar creator platinum sb csby riverdeep nan 25.97,encore software 11031 calendar creator platinum sb csby riverdeep nan 25.97,86.52482269503547,rapidfuzz,fuzzy,1
corel ventura 10 dvd corel 699.0,ventura 10 dvd nan 662.5,ventura 10 dvd nan 662.5,60.71428571428572,rapidfuzz,fuzzy,1
sierra hallmark card studio special edition windows ) nova development nan,sierrahome hse hallmark card studio special edition win 98 me 2000 xp sierrahome 19.26,sierrahome hse hallmark card studio special edition win 98 me 2000 xp sierrahome 19.26,63.74999999999999,rapidfuzz,fuzzy,1
microspot macdraft pe ( mac ) microspot ltd. 99.95,microspot macdraft pe personal edition nan 85.99,microspot macdraft professional edition nan 249.99,58.00000000000001,rapidfuzz,fuzzy,0
hollywood volume 1 yamaha 31.95,phillip keveren 501056 hollywood volume 1 nan 23.59,phillip keveren 501056 hollywood volume 1 nan 23.59,56.09756097560976,rapidfuzz,fuzzy,1
game of life jc encore 9.99,encore software 11750 game of life win 95 98 nan 7.69,er the game nan 9.95,59.57446808510638,rapidfuzz,fuzzy,0
hoyle mahjongg ( jewel case ) encore 9.99,encore 10023 hoyle mahjongg for pc encore 6.99,encore 10023 hoyle mahjongg for pc encore 6.99,66.66666666666667,rapidfuzz,fuzzy,1
microsoft visual studio professional 2005 upgrade microsoft software 549.0,visual studio pro 2005 upgrade ( pc ) microsoft nan 549.0,visual studio pro 2005 upgrade ( pc ) microsoft nan 549.0,73.2824427480916,rapidfuzz,fuzzy,1
roxio toast 8 titanium roxio 99.95,roxio toast 8 titanium cdr software nan 82.99,roxio toast 8 titanium cdr software nan 82.99,68.35443037974683,rapidfuzz,fuzzy,1
computrace lojack for laptops : 3 year subscription absolute software 99.99,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ) nan 85.97,computrace lojack for laptops 3 yr subscription nan 89.99,81.81818181818181,rapidfuzz,fuzzy,0
adobe premiere elements 3.0 adobe 99.99,adobe premiere elements 3 ( pc ) nan 99.99,adobe premiere elements 3.0 nan 89.99,84.21052631578947,rapidfuzz,fuzzy,0
big tiny little a tiny little christmas yamaha 34.95,big tiny little big tiny little a tiny little christmas nan 23.59,big tiny little big tiny little a tiny little christmas nan 23.59,76.92307692307692,rapidfuzz,fuzzy,1
adobe photoshop elements 5.0 premiere elements 3.0 bundle adobe 149.99,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,76.25,rapidfuzz,fuzzy,1
the print shop design suite pro ed sb cs by the print shop encore software 199.99,encore software 10931 the print shop design suite proed sb cs by the print shop nan 105.97,encore software 10931 the print shop design suite proed sb cs by the print shop nan 105.97,88.88888888888889,rapidfuzz,fuzzy,1
microspot interiors ( mac ) microspot ltd. 99.95,microspot interiors version 3.6 nan 85.99,microspot interiors ( mac 10.2 or later ) nan 99.95,76.76767676767678,rapidfuzz,fuzzy,0
pc hoyle jewels : swap & drop it encore software 9.99,encore software 10662 hoyle jewels : swap & drop win 98 me 2000 xp nan 7.69,encore software 10662 hoyle jewels : swap & drop win 98 me 2000 xp nan 7.69,73.4375,rapidfuzz,fuzzy,1
instant immersion american sign language win/mac topics entertainment 9.99,american sign language nan 10.57,instant immersion 33 languages topics entertainment 43.99,79.38931297709924,rapidfuzz,fuzzy,0
national geographic photo gallery ( jewel case ) topics entertainment 9.99,national geographic photo gallery topics nan 9.95,national geographic photo gallery topics nan 9.95,73.17073170731707,rapidfuzz,fuzzy,1
smart steps 4th grade dorling-kindersley-multimedia - ( dk ) 29.95,smart steps 4th grade ( jc ) dorling-kindersley-multimedia - ( dk ) 11.95,smart steps 4th grade ( jc ) dorling-kindersley-multimedia - ( dk ) 11.95,92.08633093525181,rapidfuzz,fuzzy,1
bias peak pro 5 macintosh ) bias 599.0,bias peak pro 5 software music production software nan 499.0,business plan pro ( r ) 2004 nan 99.87,55.263157894736835,rapidfuzz,fuzzy,0
reel deal casino shuffle master edition phantom efx 19.99,phantom efx reel deal casino shuffle master edition nan 17.24,phantom efx reel deal casino shuffle master edition nan 17.24,91.52542372881356,rapidfuzz,fuzzy,1
epson storyteller photo book creator 8 x 10 ( 20 pages ) epson 29.99,epson s041886 epson epson storyteller photo book creator w / 8in x 10in book with 20 pages complete package 1 user std win nan 23.61,epson s041886 story teller 8 x 10 20 pages nan 32.91,66.66666666666667,rapidfuzz,fuzzy,0
chessmaster 9000 ( mac ) feral interactive 39.99,feral interactive limited chessmaster 9000 nan 35.98,chessmaster 9000 : feral interactive nan 38.99,87.2340425531915,rapidfuzz,fuzzy,0
norton antivirus 2007 symantec 39.99,symantec norton anti-virus 2007 windows nan 39.99,symantec norton anti-virus 2007 windows nan 39.99,84.70588235294117,rapidfuzz,fuzzy,1
instant immersion german deluxe 2.0 topics entertainment 39.99,instant immers german dlux 2.0 nan 36.11,topics entertainment instant immersion german audio nan 12.05,82.92682926829268,rapidfuzz,fuzzy,0
phonics success deluxe 2006 ( large box ) topics entertainment 49.99,phonics success deluxe 2006 nan 22.9,topics entertainment reference success deluxe 2006 nan 22.9,77.16535433070865,rapidfuzz,fuzzy,0
adobe premiere pro cs3 upgrade adobe 299.0,adobe premiere pro cs3 upgrade nan 308.99,adobe premiere pro cs3 upgrade nan 308.99,79.51807228915662,rapidfuzz,fuzzy,1
emedia intermediate guitar method os x emedia 59.99,emedia eg04025 intermediate guitar method complete package emedia 53.99,emedia music corp emedia intermediate guitar method nan 49.21,82.14285714285714,rapidfuzz,fuzzy,0
encore the big box of art 410 000 460001 ) encore software 19.99,encore software 460001 the big box of art 410000 95/98/me / nt4/w2k/xp ( win 95 98 me nt 2000 xp ) nan 17.97,encore software 460001 the big box of art 410000 95/98/me / nt4/w2k/xp ( win 95 98 me nt 2000 xp ) nan 17.97,65.11627906976744,rapidfuzz,fuzzy,1
adventure workshop 1st-3rd grade 8th edition encore 19.99,adventure workshop 1st-3rd grade . 8th edition ( pc ) encore nan 19.95,adventure workshop 1st-3rd grade . 8th edition ( pc ) encore nan 19.95,88.18897637795276,rapidfuzz,fuzzy,1
motu digital performer 5 digital audio software competitive upgrade ( mac only ) motu 395.0,motu digital performer dp5 software music production software nan 319.95,motu digital performer dp5 software music production software nan 319.95,0.9158341884613037,GritLM/GritLM-7B,cosine,1
illustrator cs3 13 mac ed 1u adobe-education-box 199.0,adobe illustrator cs3 for mac academic adobe-education-box 199.99,adobe illustrator cs3 for mac academic adobe-education-box 199.99,0.8951869010925293,GritLM/GritLM-7B,cosine,1
microsoft word 2007 version upgrade microsoft 109.95,microsoft word 2007 upgrade ( pc ) nan 109.95,microsoft word 2007 upgrade ( pc ) nan 109.95,0.937261700630188,GritLM/GritLM-7B,cosine,1
hoyle : classic collection 2006 encore 19.99,encore software 11052 hoyle : classic collection 2006 win 98 me 2000 xp nan 18.97,hoyle ( r ) card games 2007 nan 19.99,0.8741702437400818,GritLM/GritLM-7B,cosine,0
reel deal slots 2.0 for pc phantom efx 9.99,phantom efx reel deal slots v 2.0 nan 7.36,phantom efx reel deal slots v 2.0 nan 7.36,0.8798093199729919,GritLM/GritLM-7B,cosine,1
world of rainbow fish global-software-publishing 19.99,world of rainbow fish ( a9839m2h ) global-software-publishing 19.19,world of rainbow fish ( a9839m2h ) global-software-publishing 19.19,0.905268669128418,GritLM/GritLM-7B,cosine,1
irispen express translator iris 149.99,iris inc irispen express translator nan 142.29,iris inc irispen express translator nan 142.29,0.9217768907546997,GritLM/GritLM-7B,cosine,1
snap ! spelling ( jewel case ) topics entertainment 19.95,spelling nan 4.93,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ) nan 9.59,0.7518453598022461,GritLM/GritLM-7B,cosine,0
microsoft visio standard 2007 version upgrade microsoft 129.95,microsoft office visio standard 2007 upgrade ( pc ) nan 129.95,microsoft office visio standard 2007 upgrade ( pc ) nan 129.95,0.9489092230796814,GritLM/GritLM-7B,cosine,1
national geographic presents : redshift 5 planetarium software topics entertainment 39.99,redshift 5 ( national geographic presents ) ( win 98 me 2000 xp ) nan 39.99,national geographic redshift planetarium nan 17.9,0.8901242017745972,GritLM/GritLM-7B,cosine,0
logic pro 6 upgrade from logic platinum/gold 5 & 6 apple 199.99,apple software t9161ll/a logic platinum / gold 5 & 6 to logic pro 6 update apple software 149.0,apple logic express 7.2 upgrade from v. 6 apple-computer - ( direct ) 99.99,0.9058958292007446,GritLM/GritLM-7B,cosine,0
microsoft windows vista business full version [ dvd ] microsoft 299.95,microsoft windows vista business ( pc ) nan 299.99,microsoft windows vista business full version nan 249.95,0.954429566860199,GritLM/GritLM-7B,cosine,0
aquarium 3-in-one collection ( win/mac ) encore software 19.99,aquarium 3-in-one limited edition ( win 95 98 me 2000 xp/mac 10.1 or higher ) nan 19.95,encore software 10123 aquarium 3-in-one limited edition ( eurpac ) win 95 98 me 2000 xp nan 18.97,0.8677874803543091,GritLM/GritLM-7B,cosine,0
turbocad mac 3d for mac imsi 249.99,imsi design llc turbocad mac 3d nan 204.67,imsi design llc turbocad mac 3d nan 204.67,0.9191058874130249,GritLM/GritLM-7B,cosine,1
quickbooks premier professional services edition 2007 intuit 399.95,intuit quickbooks premier professional services edition 2007 software win tax & finance software nan 349.95,quickbooks pro 2007 3 user intuit 398.99,0.953909695148468,GritLM/GritLM-7B,cosine,0
usa/world extreme landscapes bundle abacus 39.95,abacus usa/world extreme landscapes bundle nan 38.43,abacus usa/world extreme landscapes bundle nan 38.43,0.8904772400856018,GritLM/GritLM-7B,cosine,1
autocad 2007 courseware customizing the interface autodesk psg 47.95,autocad 2007 coursewarecustomizing the interface nan 39.69,autocad 2007 coursewarecustomizing the interface nan 39.69,0.9667849540710449,GritLM/GritLM-7B,cosine,1
humorous greeting card factory nova development 29.99,nova development ghw humorous greeting card factory nova development 29.99,nova development ghw humorous greeting card factory nova development 29.99,0.9177827835083008,GritLM/GritLM-7B,cosine,1
burning monkey solitaire 2005 edition freeverse software 24.99,freeverse burning monkey solitaire 3d nan 24.99,freeverse burning monkey solitaire 4.0 nan 24.95,0.9119261503219604,GritLM/GritLM-7B,cosine,0
hp sp linux we 50 lic/cd 3.0 c t3586a ) hewlett-packard - ( consumables ) nan,sp linux we 50 lic/cd 3.0 c hewlett-packard - ( consumables ) 69216.95,sp linux we 50 lic/cd 3.0 c hewlett-packard - ( consumables ) 69216.95,0.9239222407341003,GritLM/GritLM-7B,cosine,1
microsoft office & windows training topics entertainment 29.99,microsoft office and windows training ( win 98 me nt 2000 xp ) nan 29.95,microsoft office and windows training professional nan 29.99,0.8913713097572327,GritLM/GritLM-7B,cosine,0
textbridge pro 11 nuance-communications-inc . 79.99,scansoft textbridge pro v. 11 nuance-communications-inc . 68.99,nuance communications inc. m009a-l00-4 .0 pdf create v4 english nuance-communications-inc . 46.42,0.8228723406791687,GritLM/GritLM-7B,cosine,0
adobe soundbooth cs3 [ mac ] adobe 199.0,adobe soundbooth cs3 audio editing software mac music production software nan 198.95,adobe soundbooth cs3 academic nan 95.99,0.9319964647293091,GritLM/GritLM-7B,cosine,0
the print shop 22 deluxe encore 49.99,the printshop v22 deluxe nan 29.9,the printshop v22 deluxe nan 29.9,0.8937848806381226,GritLM/GritLM-7B,cosine,1
computrace lojack for laptops 4 year subscription absolute software 119.99,absolute software lfl-n2-48 computrace lojack for laptops 4 year license nan 105.68,computrace lojack for laptops 3 yr subscription nan 89.99,0.9493030905723572,GritLM/GritLM-7B,cosine,0
namo webeditor 2006 namo 99.99,csdc namo webeditor suite 2006 nan 83.92,csdc namo webeditor suite 2006 nan 83.92,0.9176366925239563,GritLM/GritLM-7B,cosine,1
casual games pack egames 19.99,egames . inc casual games pack nan 16.62,egames . inc casual games pack nan 16.62,0.8831229209899902,GritLM/GritLM-7B,cosine,1
punch ! super home suite punch ! software 49.99,punch software 38100 punch ! super home suite ( small box ) punch software 45.99,punch software punch ! super home suite nan 49.95,0.9223310351371765,GritLM/GritLM-7B,cosine,0
corefx three level core learning 59.95,sos aggregation company corefx three level-core learning ltd. nan 51.09,sos aggregation company corefx three level-core learning ltd. nan 51.09,0.7885580658912659,GritLM/GritLM-7B,cosine,1
chessmaster 9000 ( mac ) feral interactive 39.99,chessmaster 9000 : feral interactive nan 38.99,chessmaster 9000 : feral interactive nan 38.99,0.9424471855163574,GritLM/GritLM-7B,cosine,1
land before time : kindergarten brighter-minds-media-inc . 9.99,brighter minds land before time : kindergarten brighter-minds-media-inc . 9.99,the land before time : preschool adventure brighter-minds-media-inc . 12.9,0.9358730912208557,GritLM/GritLM-7B,cosine,0
phase one capture one le phase one nan,phase one capture one le nan 76.99,phase one capture one le nan 76.99,0.8819595575332642,GritLM/GritLM-7B,cosine,1
diskeeper 2007 professional single lic pack diskeeper corporation 79.21,diskeeper 2007 professional nan 46.95,diskeeper 2007 professional nan 46.95,0.9485753774642944,GritLM/GritLM-7B,cosine,1
sims 2 nightlife expansion pack aspyr media 34.99,aspyr media inc sims 2 nightlife nan 33.21,sims 2 season expansion pack nan 37.99,0.8969407081604004,GritLM/GritLM-7B,cosine,0
entertainment partners budgeting ( mac ) entertainment partners 699.0,entertainment partners ep budgeting for film nan 415.99,entertainment partners ep budgeting for film nan 415.99,0.8645217418670654,GritLM/GritLM-7B,cosine,1
academy award winners yamaha 31.95,bobby walters academy award winners nan 23.59,bobby walters academy award winners nan 23.59,0.7884119749069214,GritLM/GritLM-7B,cosine,1
rollercoaster tycoon 3 : soaked aspyr media 19.99,rollercoaster tycoon 3 soaked nan 23.99,rollercoaster tycoon 3 soaked nan 23.99,0.9185118675231934,GritLM/GritLM-7B,cosine,1
swift publisher for mac global-marketing-partners 39.99,belight swift publisher page layout software global-marketing-partners 39.99,belight swift publisher page layout software global-marketing-partners 39.99,0.856301486492157,GritLM/GritLM-7B,cosine,1
computrace lojack for laptops : 1 year subscription absolute software 49.99,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp ) nan 41.97,computrace lojack for laptops 3 yr subscription nan 89.99,0.9343820214271545,GritLM/GritLM-7B,cosine,0
monopoly here & now encore 19.95,encore software 11180 monopoly here & now win 98 me 2000 xp nan 18.97,encore software 11181 encore monopoly here & now board game pc nan 17.97,0.7968727946281433,GritLM/GritLM-7B,cosine,0
sony vegas 6 + dvd [ old version ] sony-pictures-digital-entertainment 899.95,vegas + dvd sony sony-pictures-digital-entertainment 899.99,sony vegas 6 video editing software professional editing software sony-pictures-digital-entertainment 99.0,0.9126619100570679,GritLM/GritLM-7B,cosine,0
peachtree by sage premium accounting 2007 accountants ' edition sage software 499.99,sage ( ptree ) premium accounting accountants edition 2007 nan 492.01,sage software peachtree premium accounting 2007 software for windows tax & finance software nan 469.95,0.923369824886322,GritLM/GritLM-7B,cosine,0
sony sound effects series vol 1 through 10 sony-pictures-digital-entertainment nan,madison media software ssda3000 sony sound effects series vol 1 through 10 sony-pictures-digital-entertainment 370.97,madison media software ssda3000 sony sound effects series vol 1 through 10 sony-pictures-digital-entertainment 370.97,0.8722565174102783,GritLM/GritLM-7B,cosine,1
punch ! home design architectural series 18 punch ! software 129.99,punch software 42100 punch ! home design architectural series 18 ( small box ) punch software 119.99,punch software 41100 punch ! home design architectural series 18 punch software 118.99,0.9005652666091919,GritLM/GritLM-7B,cosine,0
cakewalk sonar 6 producer ed cakewalk 799.0,cakewalk sonar 6 producers edition software music production software nan 459.95,cakewalk sonar 6 producers edition software music production software nan 459.95,0.9383053183555603,GritLM/GritLM-7B,cosine,1
everquest : titanium sony-creative-software 19.95,sony online entertainment inc 41032 everquest : titanium win 2000 xp sony-creative-software 23.09,sony online entertainment inc 41032 everquest : titanium win 2000 xp sony-creative-software 23.09,0.9120723009109497,GritLM/GritLM-7B,cosine,1
sportsman 's double play masque publishing 19.95,masque publishing sportsmans double play nan 17.55,masque publishing sportsmans double play nan 17.55,0.8782110810279846,GritLM/GritLM-7B,cosine,1
3mds network operations manager diy annual subscptn 101 500u 3m nan,3mds network operations managerdiy annual subscptn 101 500u nan 144.63,3mds network operations managerdiy annual subscptn 101 500u nan 144.63,0.9477108716964722,GritLM/GritLM-7B,cosine,1
chicken hunter wanted jc encore 9.99,encore software 10760 chicken hunter wanted win 98 me 2000 xp nan 7.69,wacky bird hunter nan 8.95,0.7928558588027954,GritLM/GritLM-7B,cosine,0
logic express 7 apple computer 299.0,apple/emagic logic express 7.2 software music production software nan 299.0,apple logic express 7.2 nan 299.99,0.8698863387107849,GritLM/GritLM-7B,cosine,0
student home learning system for pc/mac fogware publishing 139.99,student home learning system nan 109.99,student home learning system nan 109.99,0.8596413135528564,GritLM/GritLM-7B,cosine,1
micromat techtool protege with firewire device micromat nan,micromat techtool protege utility with 1gb firewire flash drive nan 219.99,micromat techtool protege utility with 1gb firewire flash drive nan 219.99,0.8930041790008545,GritLM/GritLM-7B,cosine,1
instant immersion italian platinum topics entertainment 129.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ) nan 129.99,instant immersion italian 2.0 topics entertainment 20.99,0.9529818296432495,GritLM/GritLM-7B,cosine,0
apple mac os x tiger 10.4.6 family pack ( mac ) apple computer 199.0,apple mac os x 10.4.6 tiger family pack nan 185.99,apple mac os x v10 .4 tiger software family pack apple & mac software nan 199.95,0.9524431824684143,GritLM/GritLM-7B,cosine,0
ae mappoint 2006 cd microsoft corp 49.95,microsoft b21-00806 ae mappoint 2006 cd nan 50.39,b21-00800 microsoft mappoint 2006 complete package 1 pc cd win english nan 288.48,0.8915924429893494,GritLM/GritLM-7B,cosine,0
marketcircle daylite v3 .0 ( mac ) csdc 149.0,marketcircle daylite 3 customer relationship management crm nan 125.99,marketcircle daylite 3 customer relationship management crm nan 125.99,0.914326012134552,GritLM/GritLM-7B,cosine,1
quicken 2007 deluxe intuit 59.95,intuit quicken deluxe 2007 software for windows tax & finance software nan 54.95,quicken 2007 deluxe win cd intuit 57.99,0.9766476154327393,GritLM/GritLM-7B,cosine,0
jumpstart 4th-6th grade v 2.0 b43 knowledge adventure 19.99,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43 nan 16.93,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43 nan 16.93,0.9297203421592712,GritLM/GritLM-7B,cosine,1
photoshop elements 4 mac retail eng 1u ( 19230169 ) adobe 145.39,adobe photoshop elements 4.0 mac nan 79.99,adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488 nan 537.65,0.9086043238639832,GritLM/GritLM-7B,cosine,0
roxio easy media creator 9 roxio 99.95,roxio easy media creator 9 suite software for windows authoring software nan 98.95,roxio ( r ) easy media creator ( r ) 9 suite nan 99.99,0.9259504079818726,GritLM/GritLM-7B,cosine,0
middle school success essentials topics entertainment 29.99,topics entertainment middle school success essentials nan 17.55,topics entertainment middle school success essentials nan 17.55,0.8783420920372009,GritLM/GritLM-7B,cosine,1
civilization iv warlords ( mac ) aspyr media 29.99,civilization iv warlords expansion for mac nan 29.99,civilization iv warlords expansion for mac nan 29.99,0.8960398435592651,GritLM/GritLM-7B,cosine,1
anime studio 5 win 98/me 2000/xp mac os 10.4 & up aladdin systems 49.99,allume anime studio 5 nan 44.99,poser 7 ( win 2000 xp/mac 10.4 or higher ub ) nan 199.99,0.8019654154777527,GritLM/GritLM-7B,cosine,0
tlc dr. seuss reading learning system 2008 encore 19.99,dr. seuss reading learning system 2008 encore nan 19.95,dr. seuss reading learning system 2008 encore nan 19.95,0.961945116519928,GritLM/GritLM-7B,cosine,1
adobe creative suite cs3 design standard [ mac ] adobe 1199.0,adobe cs3 design standard nan 1243.99,adobe creative suite 3 ( cs3 ) design premium upgrade mac nan 569.97,0.9546162486076355,GritLM/GritLM-7B,cosine,0
readiris pro 11 corporate edition ( mac ) iris 499.95,iris inc readiris pro 11 corporate edition nan 430.58,readiris pro 11 corporate edition for pc nan 349.99,0.950653076171875,GritLM/GritLM-7B,cosine,0
aircraft power pack for ms flight simulator red mile 29.99,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp nan 27.97,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp nan 27.97,0.8456018567085266,GritLM/GritLM-7B,cosine,1
kaspersky anti-virus 6.0 kaspersky lab 59.95,kaspersky anti-virus 6.0 ( pc ) nan 59.99,kaspersky anti-virus 6.0 ( pc ) nan 59.99,0.9735799431800842,GritLM/GritLM-7B,cosine,1
burning monkey solitaire 4.0 freeverse software 24.95,freeverse burning monkey solitaire 4.0 nan 24.95,freeverse burning monkey solitaire 4.0 nan 24.95,0.9320473670959473,GritLM/GritLM-7B,cosine,1
adobe captivate 2.0 adobe 1083.95,adobe captivate 2 software for windows presentation software nan 598.95,adobe captivate 2 software for windows presentation software nan 598.95,0.906585693359375,GritLM/GritLM-7B,cosine,1
jumpstart advanced 3rd grade v2 .0 knowledge adventure 19.99,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure nan 19.99,jumpstart advanced 1st grade knowledge adventure nan 19.99,0.9455968737602234,GritLM/GritLM-7B,cosine,0
imsi turbocad designer v. 11 imsi 39.99,imsi turbocad designer 11 nan 12.9,imsi turbocad designer 11 nan 12.9,0.940800130367279,GritLM/GritLM-7B,cosine,1
44 years of the fantastic four git corp 49.99,git 44 years of marvel fantastic 4 dvd-rom nan 42.99,1998 sourcebase cd-rom nan 69.95,0.7827097177505493,GritLM/GritLM-7B,cosine,0
dreamweaver cs3 9 mac ed 1u adobe-education-box 199.0,adobe dreamweaver cs3 academic adobe-education-box 195.99,adobe dreamweaver cs3 academic adobe-education-box 195.99,0.8934998512268066,GritLM/GritLM-7B,cosine,1
age of empires iii : the warchiefs expansion pack ( mac ) destineer 34.95,destineer inc age of empires iii : the warchiefs expansion pack nan 26.14,age of empires iii : warchiefs expansion pack nan 34.95,0.9438690543174744,GritLM/GritLM-7B,cosine,0
hallmark blank greeting cards half-fold matte premium 20 count nova development 12.99,hallmark half-fold matte prem . blank greeting cards ( 20 pack ) ( paper ) nan 10.99,hallmark blank greeting cards half-fold matte premium 20 count ( 2050xf ) nan 14.39,0.9516202211380005,GritLM/GritLM-7B,cosine,0
train sim modeler design studio abacus 39.99,abacus train sim modeler nan 29.84,abacus train sim modeler nan 29.84,0.8669102787971497,GritLM/GritLM-7B,cosine,1
mobi recam camera monitoring and notification software mobi 119.99,mobi-cam 70008 monitoring and notification software mobi-technologies-inc . 89.69,mobi-cam 70008 monitoring and notification software mobi-technologies-inc . 89.69,0.8726763725280762,GritLM/GritLM-7B,cosine,1
professor teaches windows xp individual software 19.99,professor teaches windows xp individual software nan 19.99,professor teaches windows xp individual software nan 19.99,0.9686682820320129,GritLM/GritLM-7B,cosine,1
age of empires iii : the warchiefs expansion pack ( mac ) destineer 34.95,age of empires iii : warchiefs expansion pack nan 34.95,age of empires iii : warchiefs expansion pack nan 34.95,0.9438690543174744,GritLM/GritLM-7B,cosine,1
ilisten with headset microphone 1.7 csdc nan,macspeech ilisten with headset and microphone nan 149.99,macspeech ilisten with headset and microphone nan 149.99,0.796349287033081,GritLM/GritLM-7B,cosine,1
star wars empire at war ( intel only macs ) aspyr media 49.99,aspyr star wars empire at war nan 47.99,star wars empire at war ( mac intel ) nan 49.99,0.9455803632736206,GritLM/GritLM-7B,cosine,0
