query,actual,prediction,score,model,method,correct
quickbooks premier non-profit edition 2005 intuit inc. 499.95,intuit inc 284216 qckbks prem nonprofit ed 2005 nan 404.0,intuit inc quickbooks premier edition 2007 5 user nan 1309.31,0.8479552268981934,sentence-transformers/all-MiniLM-L6-v2,cosine,0
delorme topo usa mapping software 6.0 east region delorme 49.95,delorme mapping topo usa 6.0 east region nan 43.36,delorme mapping topo usa 6.0 east region nan 43.36,0.8934957385063171,sentence-transformers/all-MiniLM-L6-v2,cosine,1
punch ! super home suite punch ! software 49.99,punch software 38100 punch ! super home suite complete product architectural 1 user complete productcomplete productstandard english pc nan 45.97,punch software punch ! super home suite nan 49.95,0.912578821182251,sentence-transformers/all-MiniLM-L6-v2,cosine,0
steinberg cubase studio 4 steinberg 499.99,steinberg cubase studio 4 software music production software nan 399.99,steinberg cubase studio 4 software music production software nan 399.99,0.7839365601539612,sentence-transformers/all-MiniLM-L6-v2,cosine,1
national parks : enhanced scenery add-on for microsoft flight simulator 2002 & 2000 abacus 19.99,abacus national parks enhanced scenery nan 17.55,abacus national parks enhanced scenery nan 17.55,0.624220073223114,sentence-transformers/all-MiniLM-L6-v2,cosine,1
dk amazing animals 1.1 global-software-publishing 9.99,global software a1826m2w dk amazing animals 1.1 win 95 98 2000 xp vista global-software-publishing 9.08,global software a1826m2w dk amazing animals 1.1 win 95 98 2000 xp vista global-software-publishing 9.08,0.8462344408035278,sentence-transformers/all-MiniLM-L6-v2,cosine,1
power on now up to date & contact windows power-on-software 129.99,now software nuw45e1k now up-to-date & contact for windows power-on-software 114.99,now software nuw45e1k now up-to-date & contact for windows power-on-software 114.99,0.808024525642395,sentence-transformers/all-MiniLM-L6-v2,cosine,1
microspot interiors microspot ltd. 99.95,microspot interiors ( mac 10.2 or later ) nan 99.95,microspot interiors version 3.6 nan 85.99,0.7898787260055542,sentence-transformers/all-MiniLM-L6-v2,cosine,0
final cut express 2.0 upgrade apple computer 99.99,apple software m9372z/a final cut express 2.0 upgrade apple software 79.99,apple software m9372z/a final cut express 2.0 upgrade apple software 79.99,0.8412977457046509,sentence-transformers/all-MiniLM-L6-v2,cosine,0
math success deluxe 2008 topics entertainment 49.99,topics entertainment math success deluxe 2008 nan 31.06,topics entertainment 80796 topics math success 2007 deluxe for windows educational software pc nan 33.97,0.8046474456787109,sentence-transformers/all-MiniLM-L6-v2,cosine,0
mavis beacon teaches typing 16 broderbund 19.99,mavis beacon 16 nan 17.9,broderbund mavis beacon teaches typing deluxe17 nan 36.99,0.9229476451873779,sentence-transformers/all-MiniLM-L6-v2,cosine,0
hoyle board games encore 9.99,encore software 10027 hoyle board games ( win 98 me 2000 xp ) nan 7.47,encore 10025 hoyle card games for pc encore 10.0,0.8108927011489868,sentence-transformers/all-MiniLM-L6-v2,cosine,0
wisdom of the bible holy land edition hip interactive 29.99,tri synergy inc wisdom of the bible holy land edition nan 16.01,tri synergy inc wisdom of the bible holy land edition nan 16.01,0.7350432276725769,sentence-transformers/all-MiniLM-L6-v2,cosine,1
studyworks ! teaching pro : middle school math & science ( win/mac ) global-software-publishing 29.99,middle school math & science global-software-publishing 12.9,middle school math & science global-software-publishing 12.9,0.773963451385498,sentence-transformers/all-MiniLM-L6-v2,cosine,1
punch ! viacad 2d/3d punch ! software 99.0,viacad 2d/3d ( win 2000 xp vista ) nan 99.95,punch software 38100 punch ! super home suite ( small box ) punch software 45.99,0.7258070707321167,sentence-transformers/all-MiniLM-L6-v2,cosine,0
computrace lojack for laptops 3 year license ( mac ) absolute software 99.95,absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher nan 80.97,computrace lojack for laptops 1 year license ( win 2000 xp ) nan 49.95,0.8603423833847046,sentence-transformers/all-MiniLM-L6-v2,cosine,0
adventure workshop preschool ( jewel case ) encore software 29.99,encore software 10538 adventure workshop preschool 7 by the learning company nan 17.97,encore software 10590 adventure workshop preschool 1st grade 7th ed sb cs by riverdeep nan 17.97,0.8198528289794922,sentence-transformers/all-MiniLM-L6-v2,cosine,0
adobe premiere pro cs3 upgrade adobe 299.0,premiere pro cs3 mac upgrade nan 320.25,adobe premiere pro cs3 upgrade nan 308.99,0.7803367376327515,sentence-transformers/all-MiniLM-L6-v2,cosine,0
mcafee virusscan plus 3 user mcafee 59.99,mcafee inc mcafee virusscan plus sub 1:1 3u mb en nan 56.38,mcafee virusscan plus 2007 ( pc ) nan 39.99,0.8746273517608643,sentence-transformers/all-MiniLM-L6-v2,cosine,0
adobe fireworks cs3 [ mac ] adobe 299.0,adobe fireworks cs3 nan 309.99,38039926 adobe fireworks cs3 complete package 1 user cd mac universal english nan 322.08,0.7583672404289246,sentence-transformers/all-MiniLM-L6-v2,cosine,0
family tree maker version 16 essentials encore 29.95,encore inc family tree maker v 16 essentials nan 25.75,encore software 10891 family tree maker version 16 essential sb cs nan 25.97,0.8709688782691956,sentence-transformers/all-MiniLM-L6-v2,cosine,0
talk now ! learn afrikaans beginning level eurotalk 29.99,topics entertainment talk now ! afrikaans beginners nan 16.93,topics entertainment talk now ! afrikaans beginners nan 16.93,0.6772770285606384,sentence-transformers/all-MiniLM-L6-v2,cosine,1
jumpstart 1st grade knowledge adventure nan,jumpstart 1st grade ( jc ) nan 9.9,jumpstart advanced 1st grade knowledge adventure nan 19.99,0.9322002530097961,sentence-transformers/all-MiniLM-L6-v2,cosine,0
punch ! professional home design suite punch ! software 69.99,punch software 35100 punch ! professional home design suite ( small box ) punch software 62.99,punch software 14100 punch ! professional home design suite for windows punch software 62.99,0.9226929545402527,sentence-transformers/all-MiniLM-L6-v2,cosine,0
makemusic finale 2007 win/mac emedia 600.0,make finale 2007 software music production software nan 429.95,make finale 2007 software music production software nan 429.95,0.7263274788856506,sentence-transformers/all-MiniLM-L6-v2,cosine,1
adobe illustrator cs3 [ mac ] adobe 599.0,adobe illustrator cs3 for mac nan 619.99,adobe illustrator cs3 ( mac ) nan 599.0,0.8250781297683716,sentence-transformers/all-MiniLM-L6-v2,cosine,0
apple logic pro 7.2 retail apple 999.0,apple/emagic logic pro 7.2 software music production software nan 999.0,apple software t9163ll/a logic pro 6 apple software 809.0,0.7245761156082153,sentence-transformers/all-MiniLM-L6-v2,cosine,0
world of warcraft 60 day pre-paid time card blizzard entertainment 29.99,vivendi-universal games inc 72305 world of warcraft 60 day prepaid nan 27.99,vivendi-universal games inc 72305 world of warcraft 60 day prepaid nan 27.99,0.6650409698486328,sentence-transformers/all-MiniLM-L6-v2,cosine,1
power director 3 avanquest-publishing-usa-inc . 79.95,cyberlink power director 3 avanquest-publishing-usa-inc . 9.99,cyberlink power director 3 avanquest-publishing-usa-inc . 9.99,0.8529530763626099,sentence-transformers/all-MiniLM-L6-v2,cosine,1
mavis beacon 17 standard encore software 19.95,mavis beacon teaches typing 17 standard ( pc/mac ) encore nan 19.99,encore software 10076 mavis beacon typing 17 standardby broderbund nan 17.97,0.875267744064331,sentence-transformers/all-MiniLM-L6-v2,cosine,0
century software tinyterm plus v. 4.0 complete product century software nan,century software ttpl-1 century tinyterm plus v. 4.0 complete product connectivity/data acess 1 user ( s ) complete product standard english pc nan 188.97,century software tt-5 century tinyterm v. 4.2 x complete product emulation 5 user ( s ) complete product standard pc nan 395.97,0.8149797916412354,sentence-transformers/all-MiniLM-L6-v2,cosine,0
vegas movie studiodvd +8 plat sony media 129.95,sony vegas movie studio + dvd v8 platinum edition video editing software professional editing software nan 129.95,vegas movie studiodvd +8 plat sony creative software 92.99,0.9173598289489746,sentence-transformers/all-MiniLM-L6-v2,cosine,0
hoyle puzzle & board games 2007 encore software 19.99,encore software 10567 hoyle puzzle games 2007 win 98 me 2000 xp nan 18.97,encore software 10567 hoyle puzzle games 2007 win 98 me 2000 xp nan 18.97,0.8889427781105042,sentence-transformers/all-MiniLM-L6-v2,cosine,1
upg sgms 1000 incremental node sonic-systems-inc . nan,sonicwall gms 1000 upgrade nan 63074.12,sonicwall gms 1000n-incremental lic upg sonic-systems-inc . 62920.89,0.679405689239502,sentence-transformers/all-MiniLM-L6-v2,cosine,0
cinescore professional soundtrack edition sony-pictures-digital-entertainment 249.95,sony media software cinescore soundtrack creation software audio software for video sony-pictures-digital-entertainment 179.95,sony media software cinescore soundtrack creation software audio software for video sony-pictures-digital-entertainment 179.95,0.8060144782066345,sentence-transformers/all-MiniLM-L6-v2,cosine,1
acad corel painter x pc/mac corel 155.22,corel painter x academic nan 94.99,corel corporation ptr9engpcma ae painter ix win/mac nan 89.99,0.6934654712677002,sentence-transformers/all-MiniLM-L6-v2,cosine,0
apple final cut studio 2 ( mac ) apple 1299.0,apple final cut studio 2 production suite for mac av production software nan 1298.95,apple final cut studio 2 production suite for mac av production software nan 1298.95,0.8150720596313477,sentence-transformers/all-MiniLM-L6-v2,cosine,1
total 3d home & landscape design suite version 9 individual software 39.99,individual software inc total 3d home & landscape deluxe 9 nan 33.5,individual software inc total 3d home & landscape deluxe 9 nan 33.5,0.7791332006454468,sentence-transformers/all-MiniLM-L6-v2,cosine,1
adobe photoshop elements 4.0 ( mac ) adobe 89.99,adobe photoshop elements 4.0 mac nan 79.99,adobe photoshop elements 4.0 mac nan 79.99,0.8532452583312988,sentence-transformers/all-MiniLM-L6-v2,cosine,1
mom standard ops mgmt lic 2005 english mlp 5 oml microsoft nan,mom standard ops mgmt lic 2005 english mlp 5 oml nan 889.99,mom standard ops mgmt lic 2005 english mlp 5 oml nan 889.99,0.8747396469116211,sentence-transformers/all-MiniLM-L6-v2,cosine,1
web.com site builder & hosting suite sb by web.com encore software 49.99,encore software 10652 web.com site builder & hosting suite sb by web.com nan 41.97,encore software 10652 web.com site builder & hosting suite sb by web.com nan 41.97,0.9338850975036621,sentence-transformers/all-MiniLM-L6-v2,cosine,1
world of warcraft expansion : burning crusade blizzard entertainment 39.99,world of warcraft burning crusade nan 39.99,world of warcraft burning crusade nan 39.99,0.7470985651016235,sentence-transformers/all-MiniLM-L6-v2,cosine,1
apple garageband jam pack : rhythm section apple 99.0,garageband jampack rhythm section ( mac ) apple nan 99.99,garageband jampack rhythm section ( mac ) apple nan 99.99,0.8812724351882935,sentence-transformers/all-MiniLM-L6-v2,cosine,1
cosmi rom03558 print perfect clip art deluxe cosmi nan,cosmi print perfect clip art deluxe nan 6.99,cosmi print perfect clip art deluxe nan 6.99,0.8880597352981567,sentence-transformers/all-MiniLM-L6-v2,cosine,1
piano wizard premier software & stickers & midi cable re : launch 149.95,re : launch piano wizard premier software & stickers & midi cable nan 113.86,re : launch piano wizard premier software & stickers & midi cable nan 113.86,0.890254020690918,sentence-transformers/all-MiniLM-L6-v2,cosine,1
math advantage 2008 encore 39.99,encore inc math advantage 2008 nan 33.89,encore software 12390 math advantage 2008 win 2000 xp vista nan 34.97,0.8388653993606567,sentence-transformers/all-MiniLM-L6-v2,cosine,0
brain food games : cranium collection 2006 encore 19.95,encore software 11252 brain food games : cranium collection 2006 win 98 me 2000 xp nan 18.97,encore software 11253 brain food games : cranium collection 2006 sb cs by encore nan 17.97,0.8867189288139343,sentence-transformers/all-MiniLM-L6-v2,cosine,0
backpack journalist honest technology 79.99,global marketing partners backpack journalist honest technology nan 83.27,global marketing partners backpack journalist honest technology nan 83.27,0.7675383687019348,sentence-transformers/all-MiniLM-L6-v2,cosine,1
notetaker 1.5 aquaminds 69.99,aquaminds notetaker nan 62.99,aquaminds notetaker nan 62.99,0.8713827133178711,sentence-transformers/all-MiniLM-L6-v2,cosine,1
apple garageband jam pack : world music apple 99.0,apple garageband jam pack : world music nan 95.99,apple garageband jam pack : world music nan 95.99,0.8690348267555237,sentence-transformers/all-MiniLM-L6-v2,cosine,1
instant immersion german audio topics entertainment nan,topics entertainment instant immersion german audio nan 12.05,topics entertainment instant immersion german audio nan 12.05,0.9461922645568848,sentence-transformers/all-MiniLM-L6-v2,cosine,1
soundtrack 1.2 apple 199.99,apple software m9301z/b soundtrack v1 .2 apple software 199.0,apple software m9301z/b soundtrack v1 .2 apple software 199.0,0.7826979160308838,sentence-transformers/all-MiniLM-L6-v2,cosine,0
adobe after effects 7.0 professional ( mac ) adobe 999.0,adobe after effects professional 7.0 software effects software nan 998.95,adobe after effects professional 7 software for windows effects software nan 999.0,0.8375213146209717,sentence-transformers/all-MiniLM-L6-v2,cosine,0
business card composer ( mac ) belight software 39.99,belight business card composer nan 39.99,belight business card composer nan 39.99,0.7508240938186646,sentence-transformers/all-MiniLM-L6-v2,cosine,1
my first bible stories dorling-kindersley-multimedia - ( dk ) 29.95,my first bible stories ( jc ) dorling-kindersley-multimedia - ( dk ) 9.9,my first bible stories ( jc ) dorling-kindersley-multimedia - ( dk ) 9.9,0.9673890471458435,sentence-transformers/all-MiniLM-L6-v2,cosine,1
microsoft office student and teacher edition 2004 macintosh microsoft 149.99,microsoft microsoft office 2004 software suite mac education apple & mac software nan 148.95,microsoft office 2004 for students and teachers ( mac ) nan 134.99,0.8344618678092957,sentence-transformers/all-MiniLM-L6-v2,cosine,0
tlc arthur 's kindergarten learning system 2008 encore 19.99,tlc arthur 's kindergarten learning system ( pc ) encore nan 19.95,tlc arthur 's kindergarten learning system ( pc ) encore nan 19.95,0.9183602929115295,sentence-transformers/all-MiniLM-L6-v2,cosine,1
the print shop elements : labels & logos sb cs by the print shop encore software nan,encore software 11041 the print shop elements : labels & logos sb cs by the print shop nan 17.97,encore software 11041 the print shop elements : labels & logos sb cs by the print shop nan 17.97,0.9351049065589905,sentence-transformers/all-MiniLM-L6-v2,cosine,1
discrete drums : vol .1 sony-media-software 59.95,sony media software discrete drums : vol .1 sony sound series sony-media-software 24.91,sony media software discrete drums : vol .1 sony sound series sony-media-software 24.91,0.9291231036186218,sentence-transformers/all-MiniLM-L6-v2,cosine,1
monopoly 3 encore 9.99,encore inc monopoly 3 nan 7.17,encore software 11280 monopoly 3 win 98 me 2000 xp nan 7.69,0.7607667446136475,sentence-transformers/all-MiniLM-L6-v2,cosine,0
hoyle bridge club encore 29.95,encore software 11230 hoyle bridge club win 2000 xp nan 26.97,encore software 11230 hoyle bridge club win 2000 xp nan 26.97,0.7036187648773193,sentence-transformers/all-MiniLM-L6-v2,cosine,1
enteractive fps creator windows ) enteractive inc. . nan,enteractive inc fps creator nan 44.58,enteractive inc fps creator nan 44.58,0.8526250720024109,sentence-transformers/all-MiniLM-L6-v2,cosine,1
istopmotion navarre 39.95,graphicsim istopmotion nan 39.95,iris card pro navarre distribution services 198.87,0.4687534272670746,sentence-transformers/all-MiniLM-L6-v2,cosine,0
iaudioize magnetic time for pc and mac sos aggregation 39.99,sos aggregation company iaudioize magnetic time nan 31.53,iaudioize magnetic time for pc and mac nan 39.99,0.880983829498291,sentence-transformers/all-MiniLM-L6-v2,cosine,0
civil air patrol : search & rescue abacus 29.99,abacus civil air patrol search & rescue nan 26.14,abacus civil air patrol search & rescue nan 26.14,0.8316165804862976,sentence-transformers/all-MiniLM-L6-v2,cosine,1
adobe creative suite cs3 design standard upgrade adobe 399.0,adobe cs3 design standard upgrade windows nan 413.99,adobe creative suite 3 ( cs3 ) design premium upgrade mac nan 569.97,0.7651938796043396,sentence-transformers/all-MiniLM-L6-v2,cosine,0
photoshop elements 4 edu mac 1u adobe-education-box 69.0,adobe photoshop elements 4.0 mac academic adobe-education-box 69.99,adobe photoshop elements 4.0 mac academic adobe-education-box 69.99,0.9325043559074402,sentence-transformers/all-MiniLM-L6-v2,cosine,1
adobe creative suite cs3 production premium upgrade adobe 799.0,adobe cs3 production premium upgrade nan 822.99,adobe cs3 production premium upgrade nan 822.99,0.7176098823547363,sentence-transformers/all-MiniLM-L6-v2,cosine,1
clip art and more 250 000 ( jewel case ) imsi design nan,clipart & more 250000 ( jc ) nan 9.9,nova development corp ideasoft photo clip art 10000 nan 7.81,0.6080132126808167,sentence-transformers/all-MiniLM-L6-v2,cosine,0
ca arcserve bkup protection suite exch r11 .5 upgrade prod only computer associates nan,arcserve bkup protection suite exch r11 .5 upg-v prod only nan 2249.99,arcserve bkup protection suite exch r11 .5 upg-v prod only nan 2249.99,0.8283705711364746,sentence-transformers/all-MiniLM-L6-v2,cosine,1
40 years of the avengers git corp 49.99,git 40 years of marvel avengers dvd-rom nan 39.99,git 40 years of marvel avengers dvd-rom nan 39.99,0.754986047744751,sentence-transformers/all-MiniLM-L6-v2,cosine,1
microsoft office excel 2007 microsoft 229.95,microsoft excel 2007 ( pc ) nan 229.95,microsoft excel 2004 spreadsheet software mac apple & mac software nan 228.95,0.6475754976272583,sentence-transformers/all-MiniLM-L6-v2,cosine,0
dk smart steps 3rd grade global-software-publishing 9.99,global software a0454jch dk smart steps 3rd grade win 95 98 me 2000 xp vista global-software-publishing 9.08,global software a0454jch dk smart steps 3rd grade win 95 98 me 2000 xp vista global-software-publishing 9.08,0.8378704786300659,sentence-transformers/all-MiniLM-L6-v2,cosine,1
x-oom movie clone 3 gold x-oom nan,xoom movie clone 3 gold nan 22.9,xoom movie clone 3 gold nan 22.9,0.7233184576034546,sentence-transformers/all-MiniLM-L6-v2,cosine,1
marine aquarium & goldfish screen saver by encore software encore software nan,marine aquarium & goldfishscreen saver by encore software nan 18.27,marine aquarium & goldfish screen saver by encore software nan 19.99,0.963806688785553,sentence-transformers/all-MiniLM-L6-v2,cosine,0
microsoft excel 2004 ( mac ) microsoft 229.99,microsoft excel 2004 spreadsheet software mac apple & mac software nan 228.95,microsoft excel 2004 spreadsheet software mac apple & mac software nan 228.95,0.8237385749816895,sentence-transformers/all-MiniLM-L6-v2,cosine,1
simply put software got ta sing windows/macintosh ) simply-put-software nan,simply put software llc gs905-s got ta sing ( win 95 98 me nt 2000 xp/mac 10.0 or higher ) simply-put-software 34.97,simply put software llc gs905-s got ta sing ( win 95 98 me nt 2000 xp/mac 10.0 or higher ) simply-put-software 34.97,0.6537162065505981,sentence-transformers/all-MiniLM-L6-v2,cosine,1
adobe premiere elements 3.0 adobe 161.73,adobe premiere elements 3 ( pc ) nan 99.99,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,0.7868324518203735,sentence-transformers/all-MiniLM-L6-v2,cosine,0
business card factory deluxe 3.0 nova development 29.99,nova development corp business card factory deluxe 3.0 nan 28.3,nova development corp business card factory deluxe 3.0 nan 28.3,0.848420262336731,sentence-transformers/all-MiniLM-L6-v2,cosine,1
adobe soundbooth cs3 [ mac ] adobe 199.0,adobe soundbooth cs3 nan 205.99,adobe soundbooth cs3 nan 205.99,0.8229567408561707,sentence-transformers/all-MiniLM-L6-v2,cosine,1
lavasoft ad-aware plus edition tri synergy 29.99,lavasoft ad-aware plus edition nan 24.9,lavasoft ad-aware plus edition nan 24.9,0.787285327911377,sentence-transformers/all-MiniLM-L6-v2,cosine,1
computrace lojack for laptops 3 year license ( mac ) absolute software 99.95,computrace lojack for laptops 3 yr subscription nan 89.99,computrace lojack for laptops 1 year license ( win 2000 xp ) nan 49.95,0.8603423833847046,sentence-transformers/all-MiniLM-L6-v2,cosine,0
nero 7 ultra edition enhanced nero inc. 99.99,ahead software 70115 nero 7 ultra edition enhanced mini pc & home entrmnt soln nan 83.97,70009 nero ultra edition enhanced v. 7 complete package 1 user cd win nan 87.76,0.8119491338729858,sentence-transformers/all-MiniLM-L6-v2,cosine,0
findex quickverse bible study 2007 bible-suite findex nan,findex.com inc quickverse bible study 2007 bible suite nan 24.89,findex.com inc quickverse bible study 2007 bible suite nan 24.89,0.89053875207901,sentence-transformers/all-MiniLM-L6-v2,cosine,1
sudoku puzzle addict : unlimited edition global-software-publ-na nan,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na global-software-publ-na 7.93,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na global-software-publ-na 7.93,0.8907543420791626,sentence-transformers/all-MiniLM-L6-v2,cosine,1
internet security barrier x4 antispam edition intego inc nan,intego inc internet security barrier x4 antispam edition nan 71.75,intego inc internet security barrier x4 antispam edition nan 71.75,0.9555830955505371,sentence-transformers/all-MiniLM-L6-v2,cosine,1
the print shop 22 deluxe sb cs by the print shop encore software 49.95,encore software 10741 the print shop 22 deluxe sb cs by the print shop nan 42.97,encore software 10741 the print shop 22 deluxe sb cs by the print shop nan 42.97,0.939534068107605,sentence-transformers/all-MiniLM-L6-v2,cosine,1
iview mediapro 2.5 global marketing 199.99,iview mediapro 2.6 media management nan 155.99,iview mediapro 2.6 media management nan 155.99,0.7630060911178589,sentence-transformers/all-MiniLM-L6-v2,cosine,1
palo alto business plan pro 2007 palo-alto-software 99.95,palo alto software business plan pro 2007 palo-alto-software 88.83,palo alto software business plan pro 2007 palo-alto-software 88.83,0.9721279740333557,sentence-transformers/all-MiniLM-L6-v2,cosine,1
pc cillin internet sec 2007 lics large box 3u trend micro 49.95,pc-cillin internet security 2007 3-user ( win me 2000 xp ) nan 49.95,pc-cillin ( tm ) internet security 2007 nan 49.99,0.5144299268722534,sentence-transformers/all-MiniLM-L6-v2,cosine,0
cakewalk project5 version 2 cakewalk 259.0,cakewalk project5 version 2 software music production software nan 199.0,cakewalk project5 version 2 software music production software nan 199.0,0.6348861455917358,sentence-transformers/all-MiniLM-L6-v2,cosine,1
magellan mapsend lakes ( usa south ) magellan 114.66,magellan mapsend lakes usa south nan 99.95,magellan mapsend lakes usa south nan 99.95,0.9076436758041382,sentence-transformers/all-MiniLM-L6-v2,cosine,1
stationery design studio summit software 19.99,stationery design studio ( win 98 me 2000 xp ) nan 19.99,stationery design studio ( win 98 me 2000 xp ) nan 19.99,0.8443987965583801,sentence-transformers/all-MiniLM-L6-v2,cosine,1
apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,apple ilife '06 family pack nan 99.99,apple ilife '06 family pack software av production software nan 99.0,0.8039119243621826,sentence-transformers/all-MiniLM-L6-v2,cosine,0
safekeeper plus bling 39.99,bling software limited safekeeper plus nan 34.75,bling software limited safekeeper plus nan 39.99,0.8134704828262329,sentence-transformers/all-MiniLM-L6-v2,cosine,0
adobe creative suite cs3 web standard upsell [ mac ] adobe 799.0,adobe cs3 web standard upsell nan 819.99,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac nan 859.96,0.7925776839256287,sentence-transformers/all-MiniLM-L6-v2,cosine,0
quicken legal business pro 2007 nolo press 79.99,nolo quicken legal business pro 2007 nan 67.94,nolo quicken legal business pro 2007 nan 67.94,0.859500527381897,sentence-transformers/all-MiniLM-L6-v2,cosine,1
family tree maker 11.2 collector 's edition encore 109.95,family tree maker 11 collector 's edition nan 34.9,family tree maker 11 collector 's edition nan 34.9,0.8376340866088867,sentence-transformers/all-MiniLM-L6-v2,cosine,1
crystal reports xi professional edition business objects 495.0,business objects crystal reports xi nan 459.99,business objects crystal reports xi nan 459.99,0.8362867832183838,sentence-transformers/all-MiniLM-L6-v2,cosine,1
microsoft windows xp professional full version with sp2 microsoft 299.99,microsoft windows xp pro sp2 retail nan 299.99,microsoft windows xp pro sp2 retail nan 299.99,0.624091386795044,sentence-transformers/all-MiniLM-L6-v2,cosine,1
quickverse sermon builder 4.0 findex.com inc 69.95,findex.com inc sermon builder 4.0 nan 43.33,findex.com inc sermon builder 4.0 nan 43.33,0.8326995968818665,sentence-transformers/all-MiniLM-L6-v2,cosine,1
emedia rock guitar method emedia 39.99,emedia rock guitar method ( win 95 98 me nt 2000 xp/mac 8.0 ) nan 39.15,emedia rock guitar method ( win 95 98 me nt 2000 xp/mac 8.0 ) nan 39.15,0.8803432583808899,sentence-transformers/all-MiniLM-L6-v2,cosine,1
adobe cs3 design standard macosx dvd adobe 399.0,adobe cs3 design standard academic nan 385.99,adobe after effects cs3 professional software for mac effects software nan 998.95,0.738803505897522,sentence-transformers/all-MiniLM-L6-v2,cosine,0
zonealarm pro firewall zone labs 39.99,zone labs zonealarm pro nan 30.17,zone labs zonealarm pro nan 30.17,0.7579916715621948,sentence-transformers/all-MiniLM-L6-v2,cosine,1
punch ! master landscape & home design punch ! software 99.99,punch software 25100 punch ! master landscape and home design punch software 45.99,punch software 25100 punch ! master landscape and home design punch software 45.99,0.901922345161438,sentence-transformers/all-MiniLM-L6-v2,cosine,0
starry night galaxy explorer ( pc & mac ) imaginova 9.99,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59,0.765738844871521,sentence-transformers/all-MiniLM-L6-v2,cosine,1
solitaire antics deluxe masque publishing nan,masque publishing solitaire antics deluxe nan 8.46,masque publishing solitaire antics deluxe nan 8.46,0.946816086769104,sentence-transformers/all-MiniLM-L6-v2,cosine,1
panda internet security 2007 3-user panda software 69.95,panda software panda internet security 2007 nan 69.99,panda software panda internet security 2007 nan 69.99,0.911482572555542,sentence-transformers/all-MiniLM-L6-v2,cosine,1
classification & ecology ( win/mac ) ( jewel case ) fogware publishing 9.99,fogware publishing middle school life science classification & ecology nan 6.84,middle school life science classification & ecology ( pc/mac ) fogware nan 9.99,0.6878848075866699,sentence-transformers/all-MiniLM-L6-v2,cosine,0
cross stitch design studio ( jewel case ) m-and-r-technologies 9.99,cross stitch design studio ( jewel case ) ( 8006 ) m-and-r-technologies 9.59,cross stitch design studio ( jewel case ) ( 8006 ) m-and-r-technologies 9.59,0.9726778864860535,sentence-transformers/all-MiniLM-L6-v2,cosine,1
pitstop pro 7.0 upgr 5.x or below enfocus software 299.0,enfocus software pp7.0-u1-001 pitstop pro 7.0 upgr 5.x or below nan 257.97,enfocus software pp7.0-u1-001 pitstop pro 7.0 upgr 5.x or below nan 257.97,0.8838554620742798,sentence-transformers/all-MiniLM-L6-v2,cosine,1
spy sweeper spanish webroot software 29.95,webroot software inc 31250 spy sweeper spanish win 2000 xp nan 25.97,webroot spy sweeper spanish edition ( pc ) nan 29.99,0.9157934188842773,sentence-transformers/all-MiniLM-L6-v2,cosine,0
photostory on cd & dvd 5 magix entertainment 19.99,magix entertainment corp. photostory on cd & dvd 5 nan 17.55,magix entertainment corp. photostory on cd & dvd 5 nan 17.55,0.8586767911911011,sentence-transformers/all-MiniLM-L6-v2,cosine,1
3d home architect home v. 8 by encore software encore software 39.99,encore software 10634 3d home architect home v. 8 by nan 33.97,encore software 10634 3d home architect home v. 8 by nan 33.97,0.889561653137207,sentence-transformers/all-MiniLM-L6-v2,cosine,1
printmaster gold v 17.0 encore software 19.99,encore inc printmaster gold v 17.0 nan 17.1,encore software 10478 encore printmaster v. 17.0 gold complete product creativity application 1 user ( s ) complete product standard pc nan 17.97,0.851961612701416,sentence-transformers/all-MiniLM-L6-v2,cosine,0
instant immersion japanese deluxe 2.0 topics entertainment 39.99,instant immers japanese dlx 2 . nan 36.11,topics entertainment instant immersion japanese crash course nan 6.56,0.8044314384460449,sentence-transformers/all-MiniLM-L6-v2,cosine,0
marine aquarium + sharks encore software 9.95,encore software 10272 marine aquarium + sharks win 98 me 2000 xp nan 7.69,encore software 10272 marine aquarium + sharks win 98 me 2000 xp nan 7.69,0.8542001247406006,sentence-transformers/all-MiniLM-L6-v2,cosine,1
anti-spyware 3.0 win normal 1u new trend micro 48.91,anti-spyware 3.0 win normal 1u new nan 24.99,anti-spyware 3.0 win normal 1u new nan 24.99,0.7426491975784302,sentence-transformers/all-MiniLM-L6-v2,cosine,1
digital video and audio production book for vegas 7 + dvd sony-pictures-digital-entertainment 49.35,digital video & audio prod book sony creative software 27.99,digital video & audio prod book sony-pictures-digital-entertainment 27.5,0.8064496517181396,sentence-transformers/all-MiniLM-L6-v2,cosine,0
the printshop business card maker ( jewel case ) riverdeep-learning-company 9.99,encore software 2137421 printshop business card maker ( win 98 me 2000 xp ) nan 8.64,encore inc printshop business card maker riverdeep-learning-company 8.01,0.7599465847015381,sentence-transformers/all-MiniLM-L6-v2,cosine,0
