query,actual,prediction,score,model,method,correct
emedia rock guitar method emedia 39.99,emedia rock guitar method ( win 95 98 me nt 2000 xp/mac 8.0 ) nan 39.15,emedia music corp emedia intermediate guitar method nan 49.21,0.8677841424942017,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
adobe cs3 design standard macosx dvd adobe 399.0,adobe cs3 design standard academic nan 385.99,adobe cs3 design standard academic nan 385.99,0.8684086203575134,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
zonealarm pro firewall zone labs 39.99,zone labs zonealarm pro nan 30.17,zonealarm internet security suite 2007 ( pc ) zonelabs nan 49.99,0.9010837078094482,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
punch ! master landscape & home design punch ! software 99.99,punch software 25100 punch ! master landscape and home design punch software 45.99,punch software 25100 punch ! master landscape and home design punch software 45.99,0.948197603225708,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
starry night galaxy explorer ( pc & mac ) imaginova 9.99,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59,0.8938606381416321,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
solitaire antics deluxe masque publishing nan,masque publishing solitaire antics deluxe nan 8.46,masque publishing solitaire antics deluxe nan 8.46,0.9110034108161926,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
panda internet security 2007 3-user panda software 69.95,panda software panda internet security 2007 nan 69.99,panda internet security 2007 panda software nan 49.99,0.9641236066818237,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
classification & ecology ( win/mac ) ( jewel case ) fogware publishing 9.99,fogware publishing middle school life science classification & ecology nan 6.84,middle school life science classification & ecology ( pc/mac ) fogware nan 9.99,0.8278639316558838,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
cross stitch design studio ( jewel case ) m-and-r-technologies 9.99,cross stitch design studio ( jewel case ) ( 8006 ) m-and-r-technologies 9.59,cross stitch design studio ( jewel case ) ( 8006 ) m-and-r-technologies 9.59,0.9614652395248413,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
pitstop pro 7.0 upgr 5.x or below enfocus software 299.0,enfocus software pp7.0-u1-001 pitstop pro 7.0 upgr 5.x or below nan 257.97,enfocus software pp7.0-ug-001 pitstop pro 7.0 upgr 6.x or higher nan 171.97,0.9431178569793701,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
spy sweeper spanish webroot software 29.95,webroot software inc 31250 spy sweeper spanish win 2000 xp nan 25.97,webroot spy sweeper spanish edition ( pc ) nan 29.99,0.943996787071228,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
photostory on cd & dvd 5 magix entertainment 19.99,magix entertainment corp. photostory on cd & dvd 5 nan 17.55,magix entertainment corp. photostory on cd & dvd 5 nan 17.55,0.9424926042556763,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
3d home architect home v. 8 by encore software encore software 39.99,encore software 10634 3d home architect home v. 8 by nan 33.97,3d home architect home v. 8by encore software nan 33.92,0.9541435241699219,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
printmaster gold v 17.0 encore software 19.99,encore inc printmaster gold v 17.0 nan 17.1,encore inc printmaster gold v 17.0 nan 17.1,0.8991429209709167,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
instant immersion japanese deluxe 2.0 topics entertainment 39.99,instant immers japanese dlx 2 . nan 36.11,instant immersion italian 2.0 topics entertainment 20.99,0.8735527396202087,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
marine aquarium + sharks encore software 9.95,encore software 10272 marine aquarium + sharks win 98 me 2000 xp nan 7.69,marine aquarium & goldfish screen saver by encore software nan 19.99,0.852357029914856,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
anti-spyware 3.0 win normal 1u new trend micro 48.91,anti-spyware 3.0 win normal 1u new nan 24.99,anti-spyware 3.0 win normal 1u new nan 24.99,0.9451338052749634,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
digital video and audio production book for vegas 7 + dvd sony-pictures-digital-entertainment 49.35,digital video & audio prod book sony creative software 27.99,digital video & audio prod book sony-pictures-digital-entertainment 27.5,0.8880133628845215,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
the printshop business card maker ( jewel case ) riverdeep-learning-company 9.99,encore software 2137421 printshop business card maker ( win 98 me 2000 xp ) nan 8.64,encore inc printshop business card maker riverdeep-learning-company 8.01,0.8812416195869446,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
mastercook deluxe low carb valusoft 14.99,mastercook deluxe low carb edition nan 17.9,mastercook deluxe low carb edition nan 17.9,0.8768794536590576,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
apple aperture 1.5 apple 299.0,apple aperture v 1.5 photo editing nan 299.99,apple aperture v 1.5 photo editing nan 299.99,0.8220884203910828,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
apple remote desktop 3 10 managed systems apple 299.0,apple remote desktop 3 desktop management software 10-client edition apple & mac software nan 279.95,apple remote desktop 3 ( 10 managed systems ) nan 299.99,0.9483597278594971,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
quicken 2007 home & business intuit 89.95,quicken home and business 2007 ( pc ) intuit nan 89.99,quicken home and business 2007 ( pc ) intuit nan 89.99,0.956817626953125,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
custom landdesigner 3d design 7.0 sierra on-line nan,custom land designer 3d 7.0 nan 12.9,custom land designer 3d 7.0 nan 12.9,0.8971560597419739,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
i copy dvds 2 professional edition me-too-software 69.99,i copydvds 2 professional edition me-too-software 27.9,i copydvds 2 professional edition me-too-software 27.9,0.9683104157447815,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
corel snapfire plus [ ignite photo fun ] corel 39.99,corel corporation corel snapfire plus nan 37.2,corel ( r ) snapfire ( tm ) plus nan 39.99,0.8572319746017456,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
apple final cut express hd 3.5 ( mac ) apple computer 299.0,apple final cut express hd 3.5 nan 299.99,apple final cut express hd 3.5 nan 299.99,0.9371873140335083,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
weekly reader mastering elementary/middle school math learning fogware publishing 19.99,fogware publishing weekly reader ls mastering elementary & middle school math nan 16.93,fogware publishing weekly reader ls mastering elementary & middle school math nan 16.93,0.9428068399429321,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
coreldraw graphics suite x3 upgrade corel 179.0,coreldraw graphics suite x3 upgrade ( win 98 me nt 2000 xp vista ) nan 179.0,coreldraw graphics suite x3 upgrade windows nan 184.5,0.9219872951507568,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
punch ! super home suite punch ! software 49.99,punch software punch ! super home suite nan 49.95,punch software punch ! super home suite nan 49.95,0.962592601776123,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
microsoft office frontpage 2003 academic version windows ) microsoft 159.98,microsoft 392-02322 ae frontpage 2003 nan 87.99,microsoft 392-02322 ae frontpage 2003 nan 87.99,0.82428377866745,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
power production storyboard quick power production nan,power production storyboard quick 5 software for mac and windows animation software nan 299.0,power production power production storyboard artist software animation software nan 498.95,0.7823094725608826,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
perfect attorney premium cosmi corporation 39.99,perfect attorney premium ( pc ) cosmi nan 29.99,perfect attorney premium ( pc ) cosmi nan 29.99,0.9131025075912476,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
punch ! master landscape & home design punch ! software 59.99,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc nan 45.97,punch software 25100 punch ! master landscape and home design punch software 45.99,0.9601675271987915,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
crystal 3d impact ! pro 1.25 ( jewel case ) crystalgraphics 79.0,crystal-graphics crystal 3d impact ! pro animation software nan 99.95,crystal-graphics crystal 3d impact ! pro animation software nan 99.95,0.88077712059021,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
the little mermaid/beauty and the beast yamaha 34.95,phillip keveren disney 's the little mermaid/beauty and the beast nan 23.59,phillip keveren disney 's the little mermaid/beauty and the beast nan 23.59,0.8105955123901367,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
nero 7 ultra edition enhanced pc & home entrmnt soln neso usa 99.99,nero nero 7 ultra edition enhanced cd/dvd burning software for windows authoring software nan 79.99,ahead software 70115 nero 7 ultra edition enhanced mini pc & home entrmnt soln nan 83.97,0.9144783020019531,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
instant immersion french deluxe 2.0 topics entertainment 49.99,instant immers french dlx 2 nan 27.57,instant immersion spanish deluxe 2.0 topics nan 39.99,0.8935297727584839,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
black & white platinum pack ( mac ) feral interactive 29.99,feral interactive limited black & white platinum pack nan 27.37,feral interactive limited black & white platinum pack nan 27.37,0.8653843402862549,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
apple remote desktop 3 unlim managed systems apple 499.0,apple remote desktop 3 unlimited client edition mac apple & mac software nan 498.95,apple remote desktop 3 unlimited managed systems nan 499.99,0.9682835340499878,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
punch ! master landscape professional & home design v 10.0 punch ! software 69.95,punch software 85100 punch!master landscape pro v10 and home design nan 59.97,punch software master landscape professional & home design v 10.0 nan 69.99,0.9687973260879517,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
apple remote desktop 3 10 managed systems apple 299.0,apple remote desktop 3 ( 10 managed systems ) nan 299.99,apple remote desktop 3 ( 10 managed systems ) nan 299.99,0.9483359456062317,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
aquarium 3 in 1 collection limited edition for win/mac encore software 19.99,encore software 10123 aquarium 3-in-one limited edition ( eurpac ) win 95 98 me 2000 xp nan 18.97,encore software 25005 encore marine aquarium v. 2.0 complete product screen saver 1 user ( s ) complete product standard pc mac nan 18.97,0.8475311398506165,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
norton internet security 2008 10 user symantec 199.99,norton internet security 2008 10 user nan 199.99,norton internet security 2008 10 user nan 199.99,0.9607973098754883,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
sales skills 2.0 ages 10 + victory multimedia 19.95,simply magazine sales skills nan 3.1,adventure workshop 1st-3rd grade . 8th edition ( pc ) encore nan 19.95,0.7626253962516785,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
grisoft avg anti-virus & anti-spyware 2 year subscription grisoft 39.95,grisoft avg anti-virus & anti-spyware nan 32.29,grisoft avg anti-virus & anti-spyware nan 32.29,0.9065642356872559,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
the logo creator ( mac ) laughing bird 39.99,laughingbird the logo creator nan 34.99,laughingbird the logo creator nan 34.99,0.8859657049179077,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
sony acid pro 6 professional music workstation sony-pictures-digital-entertainment 499.95,sony media software acid pro 6 software music production software sony-pictures-digital-entertainment 299.95,sony media software acid pro 6 software music production software sony-pictures-digital-entertainment 299.95,0.9468273520469666,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
city of heroes good vs. evil edition nc soft 29.99,nc interactive inc city of heroes : good vs. evil edition nan 29.84,nc interactive inc city of heroes : good vs. evil edition nan 29.84,0.8928423523902893,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
phonics success essentials : grades 7-9 topics education 19.99,topics entertainment phonics success essentials nan 17.55,topics entertainment phonics success essentials nan 17.55,0.8296027183532715,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
panda antivirus 2007 panda software 29.95,sos aggregation company panda antivirus 2007 nan 23.72,panda internet security 2007 panda software nan 49.99,0.9391936659812927,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
acrobat professional 8 ( windows ) adobe 273.0,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ) nan 157.36,adobe acrobat professional 7 nan 350.0,0.9034005403518677,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
poser 7 win 2000 xp mac os 10.4 & up aladdin systems 199.99,poser 7 ( win 2000 xp/mac 10.4 or higher ub ) nan 199.99,poser 7 ( win 2000 xp/mac 10.4 or higher ub ) nan 199.99,0.9289116263389587,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
hoyle texas hold 'em poker ( jewel case ) encore 9.99,encore software 33027 hoyle texas holdem ( win 98 me 2000 xp ) nan 8.44,eagle games egl 150 tournament poker no limit texas hold 'em eagle games 7.95,0.7990834712982178,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
timbuktu remote control softwre 2 licenses for windows & mac netopia 199.99,netopia timbuktu pro for mac and windows 2 pack nan 207.99,netopia timbuktu pro for mac and windows 2 pack nan 207.99,0.8645978569984436,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
ulead videostudio 11 plus corel 129.99,corel ulead videostudio 11 plus video editing and dvd authoring software win authoring software nan 129.95,video studio 11 plus corel corporation 103.99,0.8907650113105774,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
pitstop pro 7.0 enfocus software 699.0,enfocus software pp7.0-sg-001 pitstop pro 7.0 nan 558.97,enfocus software pp7.0-ug-001 pitstop pro 7.0 upgr 6.x or higher nan 171.97,0.9242677688598633,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
aquazone bass edition smith-micro-software 19.99,allume aquazone bass edition smith-micro-software 19.99,allume aquazone bass edition smith-micro-software 19.99,0.9550281763076782,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
onone essentials for adobe photoshop elements version 2 full onone software 59.95,onone software essentials for adobe photoshop elements version 2 full nan 59.33,onone software essentials for adobe photoshop elements version 2 full nan 59.33,0.9560024738311768,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
hp sp linux we 50 lic/cd 3.0 c t3586a ) hewlett-packard - ( consumables ) nan,sp linux we 50 lic/cd 3.0 c nan 69216.95,sp linux we 50 lic/cd 3.0 c hewlett-packard - ( consumables ) 69216.95,0.9310505390167236,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
dinosaurs topics entertainment 19.99,topics presents : dinosaurs nan 12.9,topics presents : dinosaurs nan 12.9,0.7687966823577881,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
procurve vpn client software unlimited client licenses hewlett packard nan,procurve vpn client software unlimited client licenses nan 2598.96,procurve vpn client software unlimited client licenses nan 2598.96,0.8362082839012146,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
zonealarm internet security suite zone labs 49.99,zonealarm internet security suite 2007 ( pc ) zonelabs nan 49.99,zonealarm internet security suite 2007 ( pc ) zonelabs nan 49.99,0.9313732385635376,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
professor teaches excel & word individual software 19.99,individual software professor teaches excel & word nan 19.99,individual software professor teaches excel & word nan 19.99,0.9700334668159485,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
microsoft office small business 2007 full version microsoft 449.95,microsoft w87-02380 office sbe 2007 win32 nan 400.34,microsoft ( r ) office ultimate 2007 nan 539.95,0.8565574884414673,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
adobe production studio premium adobe 1699.0,adobe production studio premium software suite video software bundles nan 1698.95,adobe production studio premium software suite video software bundles nan 1698.95,0.91065913438797,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
appleworks 6.2.9 apple 79.0,appleworks 6.2 for mac nan 75.99,apple appleworks 6.2.9 ( mac ) nan 79.99,0.8752790689468384,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
weekly reader mastering high school 2008 fogware publishing 29.99,fogware publishing weekly reader ls mastering high school 2008 nan 24.91,fogware publishing weekly reader ls mastering high school 2008 nan 24.91,0.9395415782928467,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
elementary school success deluxe 2006 topics entertainment 49.99,elementary school success deluxe 2006 nan 15.9,elementary school success deluxe 2006 nan 12.95,0.9411861300468445,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ) adobe 242.62,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,29180162 adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package nan 138.28,0.8957111835479736,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
sibelius 5 professional edition sibelius-software-ltd . 599.0,sibelius sibelius 5 software music production software sibelius-software-ltd . 449.95,sibelius sibelius 5 software music production software sibelius-software-ltd . 449.95,0.9315329194068909,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
sea scene : living underwater worlds ( jewel case ) valusoft 9.99,sea scene : living underwater worlds nan 19.55,sea scene : living underwater worlds nan 19.55,0.8193621039390564,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
guitar tool worship edition midisoft corporation nan,midisoft corporation guitar tool worship edition nan 43.36,midisoft corporation guitar tool worship edition nan 43.36,0.9208571314811707,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,apple ilife '06 family pack software av production software nan 99.0,apple ilife '06 family pack software av production software nan 99.0,0.8718781471252441,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
adobe premiere pro cs3 adobe 799.0,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh nan 723.95,adobe premiere pro cs3 nan 825.99,0.9230461716651917,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
web radio recorder magix entertainment nan,magix webradio recorder ( pc ) magix entertainment nan 24.99,magix webradio recorder ( pc ) magix entertainment nan 24.99,0.8803712129592896,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
avid liquid vs 7 software avid technology 888.75,avid liquid 7.0 professional video editing software for windows professional editing software nan 439.95,avid technology inc. 70102024701 software avid liquid chrome xe nan 840.97,0.8376561999320984,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
epson storyteller photo book creator 8 x 10 ( 20 pages ) epson 29.99,epson s041886 story teller 8 x 10 20 pages nan 32.91,epson s041886 epson epson storyteller photo book creator w / 8in x 10in book with 20 pages complete package 1 user std win nan 23.61,0.9350568056106567,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
adobe photoshop cs3 extended upgrade [ mac ] adobe 349.0,adobe photoshop cs3 extended for mac upgrade nan 329.99,adobe photoshop cs3 extended for mac upgrade nan 329.99,0.9225636124610901,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
corel dvd moviefactory 6.0 plus corel 79.99,corel corporation dvd movie factory 6 plus retial ( english ) nan 74.08,corel ulead dvd moviefactory 6 software for windows authoring software nan 49.95,0.9113693237304688,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ) nan 719.04,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ) nan 719.04,0.9521844983100891,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
quicken 2007 premier intuit 79.95,intuit quicken premier 2007 software for windows tax & finance software nan 73.95,quicken 2007 premier win cd intuit 73.99,0.9448033571243286,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
steinberg sequel ( pc or mac ) music creation & performance software steinberg 129.0,steinberg sequel music software music production software nan 99.99,steinberg sequel music software music production software nan 99.99,0.8869773745536804,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
webroot desktop firewall webroot software 29.99,webroot software 54210 desktop firewall webroot software 26.99,webroot software 54210 desktop firewall webroot software 26.99,0.9642001986503601,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
microsoft windows xp home edition full version with sp2 microsoft 199.0,microsoft windows xp home edition sp2 retail box nan 199.99,microsoft ( r ) windows ( r ) xp home edition with sp2 nan 199.99,0.9026793241500854,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
systemsuite 8 professional individual software 49.99,individual software inc systemsuite 8 professional ( us pos ) nan 46.42,individual software inc systemsuite 8 professional ( us pos ) nan 46.42,0.8779973983764648,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
pro digital frame bundle 1u onone software 99.95,onone software inc. pfb-10211 pro digital frame bundle 1u nan 92.97,onone software inc. pfb-10211 pro digital frame bundle 1u nan 92.97,0.8639124035835266,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
tlc clue finders math learning system sb by riverdeep encore software 19.99,encore software 10593 encore tlc clue finders math learning system 2007 complete product educational 1 user complete product standard pc mac nan 17.97,encore software 10593 encore tlc clue finders math learning system 2007 complete product educational 1 user complete product standard pc mac nan 17.97,0.8717731237411499,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
calendar creator platinum sb cs by riverdeep encore software 29.99,encore software 11031 calendar creator platinum sb csby riverdeep nan 25.97,encore software 11031 calendar creator platinum sb csby riverdeep nan 25.97,0.9058193564414978,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
corel ventura 10 dvd corel 699.0,ventura 10 dvd nan 662.5,video studio 11 plus corel corporation 103.99,0.7865217328071594,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
sierra hallmark card studio special edition windows ) nova development nan,sierrahome hse hallmark card studio special edition win 98 me 2000 xp sierrahome 19.26,nova development ghw humorous greeting card factory nova development 29.99,0.7473952770233154,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
microspot macdraft pe ( mac ) microspot ltd. 99.95,microspot macdraft pe personal edition nan 85.99,microspot macdraft pe personal edition nan 85.99,0.9324405193328857,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
hollywood volume 1 yamaha 31.95,phillip keveren 501056 hollywood volume 1 nan 23.59,phillip keveren 501056 hollywood volume 1 nan 23.59,0.7440437078475952,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
game of life jc encore 9.99,encore software 11750 game of life win 95 98 nan 7.69,encore software 11750 game of life win 95 98 nan 7.69,0.7570345401763916,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
hoyle mahjongg ( jewel case ) encore 9.99,encore 10023 hoyle mahjongg for pc encore 6.99,encore 10023 hoyle mahjongg for pc encore 6.99,0.8583788275718689,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
microsoft visual studio professional 2005 upgrade microsoft software 549.0,visual studio pro 2005 upgrade ( pc ) microsoft nan 549.0,visual studio pro 2005 upgrade ( pc ) microsoft nan 549.0,0.9399946928024292,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
roxio toast 8 titanium roxio 99.95,roxio toast 8 titanium cdr software nan 82.99,roxio toast 8 titanium cdr software nan 82.99,0.9149593710899353,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
computrace lojack for laptops : 3 year subscription absolute software 99.99,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ) nan 85.97,computrace lojack for laptops 3 yr subscription nan 89.99,0.9517443180084229,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
adobe premiere elements 3.0 adobe 99.99,adobe premiere elements 3 ( pc ) nan 99.99,adobe premiere elements 3.0 nan 89.99,0.9480684995651245,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
big tiny little a tiny little christmas yamaha 34.95,big tiny little big tiny little a tiny little christmas nan 23.59,big tiny little big tiny little a tiny little christmas nan 23.59,0.8573347330093384,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
adobe photoshop elements 5.0 premiere elements 3.0 bundle adobe 149.99,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,29180162 adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package nan 138.28,0.9045116901397705,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
the print shop design suite pro ed sb cs by the print shop encore software 199.99,encore software 10931 the print shop design suite proed sb cs by the print shop nan 105.97,encore software 10931 the print shop design suite proed sb cs by the print shop nan 105.97,0.927181601524353,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
microspot interiors ( mac ) microspot ltd. 99.95,microspot interiors version 3.6 nan 85.99,microspot interiors version 3.6 nan 85.99,0.8654114007949829,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
pc hoyle jewels : swap & drop it encore software 9.99,encore software 10662 hoyle jewels : swap & drop win 98 me 2000 xp nan 7.69,encore software 10662 hoyle jewels : swap & drop win 98 me 2000 xp nan 7.69,0.8683114051818848,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
instant immersion american sign language win/mac topics entertainment 9.99,american sign language nan 10.57,instant immersion 33 languages topics entertainment 43.99,0.7852266430854797,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
national geographic photo gallery ( jewel case ) topics entertainment 9.99,national geographic photo gallery topics nan 9.95,national geographic photo gallery topics nan 9.95,0.8482213616371155,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
smart steps 4th grade dorling-kindersley-multimedia - ( dk ) 29.95,smart steps 4th grade ( jc ) dorling-kindersley-multimedia - ( dk ) 11.95,smart steps 4th grade ( jc ) dorling-kindersley-multimedia - ( dk ) 11.95,0.9758851528167725,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
bias peak pro 5 macintosh ) bias 599.0,bias peak pro 5 software music production software nan 499.0,bias peak pro 5 software music production software nan 499.0,0.8823542594909668,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
reel deal casino shuffle master edition phantom efx 19.99,phantom efx reel deal casino shuffle master edition nan 17.24,phantom efx reel deal casino shuffle master edition nan 17.24,0.9461580514907837,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
epson storyteller photo book creator 8 x 10 ( 20 pages ) epson 29.99,epson s041886 epson epson storyteller photo book creator w / 8in x 10in book with 20 pages complete package 1 user std win nan 23.61,epson s041886 epson epson storyteller photo book creator w / 8in x 10in book with 20 pages complete package 1 user std win nan 23.61,0.9349216222763062,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
chessmaster 9000 ( mac ) feral interactive 39.99,feral interactive limited chessmaster 9000 nan 35.98,chessmaster 9000 : feral interactive nan 38.99,0.9482581615447998,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
norton antivirus 2007 symantec 39.99,symantec norton anti-virus 2007 windows nan 39.99,symantec norton anti-virus 2007 windows nan 39.99,0.9553915858268738,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,1
instant immersion german deluxe 2.0 topics entertainment 39.99,instant immers german dlux 2.0 nan 36.11,instant immersion spanish deluxe 2.0 topics nan 39.99,0.8853084444999695,Alibaba-NLP/gte-Qwen2-1.5B-instruct,cosine,0
