query,actual,prediction,score,model,method,correct
total training for adobe creative suite 3 : design premium bundle total training 299.99,total training for adobe creative suite 3 design premium nan 279.95,total training for adobe creative suite 3 design premium nan 279.95,0.9390897750854492,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
canopus 77010158100 let 's edit canopus 99.0,canopus let 's edit video editing software win consumer video editing software nan 99.95,canopus let 's edit video editing software win consumer video editing software nan 99.95,0.6654312610626221,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
recam remote monitoring software mobi-technologies-inc . 129.0,mobi-cam 70008 monitoring and notification software mobi-technologies-inc . 89.69,mobi-cam 70008 monitoring and notification software mobi-technologies-inc . 89.69,0.8114868402481079,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
clickart 1.2 million 2006 dvd encore software nan,encore inc clickart 1.2 million 2006 dvd nan 42.27,encore inc clickart 1.2 million 2006 dvd nan 42.27,0.8806070685386658,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
hoyle card games ( jewel case ) encore software 9.99,encore software 10025 hoyle card games ( win 98 me 2000 xp ) nan 7.47,encore software 10566 encore hoyle card games 2005 complete product sports game 1 user complete product standard pc nan 17.97,0.8256819248199463,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
hoyle south beach solitaire encore 9.99,encore software 11930 hoyle south beach solitaire win 98 me 2000 xp nan 7.69,hoyle solitaire nan 9.99,0.8257232904434204,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
iaudioize magnetic time for pc and mac sos aggregation 39.99,iaudioize magnetic time for pc and mac nan 39.99,iaudioize magnetic time for pc and mac nan 39.99,0.9012819528579712,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
phase one capture one pro win/mac phase one 499.0,phase one capture one pro nan 415.99,phase one capture one pro nan 415.99,0.8788121938705444,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
dora the explorer : dora 's world adventures activision 19.99,dora the explorer : dora world adventures pc cd-rom nan 19.99,dora the explorer : dora world adventures pc cd-rom nan 19.99,0.8384667038917542,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
elementary advantage 2008 encore software nan,encore inc elementary advantage 2008 nan 33.89,elementary advantage 2008 encore nan 39.95,0.8819668292999268,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
sound forge audio studio 9 sony media 69.59,sound forge audio studio 9 nan 66.89,sony media software sound forge audio studio 9 software music production software nan 69.95,0.8808556199073792,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
internet cleanup 3.0 aladdin systems 29.99,allume internet cleanup 3.0 nan 24.99,allume internet cleanup 3.0 nan 24.99,0.810284435749054,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
onone plug-in suite 3 for adobe photoshop onone software 399.95,onone software plug-in suite full nan 393.68,onone software pps-30211 on1 plug-in suite v. 3.0 for adobe photoshop complete product image collection/editing/archive complete product pc mac intel-based mac nan 365.97,0.8501156568527222,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
boomerang webshop platinum boomerang nan,web shop platinum nan 36.9,web shop platinum nan 36.9,0.6354988813400269,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
gods & heroes : rome rising sony-online-entertainment 49.99,sony online entertainment gods & heroes rome rising sony-online-entertainment 49.5,sony online entertainment gods & heroes rome rising sony-online-entertainment 49.5,0.9434375762939453,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
microsoft windows vista ultimate full version [ dvd ] microsoft 399.95,microsoft windows vista ultimate retail no open box returns nan 399.99,microsoft windows vista ultimate upgrade nan 239.95,0.8515133857727051,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
instant home design ( jewel case ) topics entertainment 9.99,instant home design 1 ( jc ) nan 12.9,instant home design 3.0 nan 15.9,0.7064008712768555,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
zend studio 5.1 ( win/mac ) zend-technologies-inc . 299.0,zend studio 5.1 php integrated development environment zend-technologies-inc . 249.0,zend studio 5.1 php integrated development environment zend-technologies-inc . 249.0,0.9034242033958435,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
microsoft powerpoint 2004 ( mac ) microsoft 229.99,microsoft powerpoint 2004 software mac apple & mac software nan 228.95,microsoft powerpoint 2004 software mac apple & mac software nan 228.95,0.902113139629364,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
instant immersion italian deluxe 2.0 topics entertainment 49.99,instant immers italian dlux 2 . nan 36.11,instant immersion italian 2.0 topics entertainment 20.99,0.9516114592552185,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
starry night galaxy explorer ( pc & mac ) imaginova 9.99,orion/imaginova starry night galaxy explorer nan 8.8,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59,0.8138730525970459,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
jumpstart reading with karaoke knowledge adventure 29.99,knowledge adventure 20033 jumpstart reading with karaoke knowledge adventure 19.99,knowledge adventure 20033 jumpstart reading with karaoke knowledge adventure 19.99,0.8856274485588074,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
galaxy of games 5000 2k games 19.99,egames . inc galaxy of games 5000 pack nan 16.62,egames . inc galaxy of games 5000 pack nan 16.62,0.7612714767456055,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
microsoft windows small business server cal 2003 license pack 20 client addpack device microsoft software nan,windows sbs cal 2003 20-clt addpak device cal microsoft t74-00003 nan 1413.42,microsoft windows server 2003 terminal server cals 20-pack ( per device ) nan 2429.99,0.8509755730628967,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
stuffit deluxe v 10.0 ( mac ) smith-micro-software 79.99,allume stuffit deluxe 10.0 os x 10.4 or higher smith-micro-software 69.99,allume stuffit deluxe 10.0 os x 10.4 or higher smith-micro-software 69.99,0.8643720149993896,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
riverdeep arthur 's kindergarten riverdeep nan,tlc arthur 's kindergarten learning system ( pc ) encore nan 19.95,the land before time : kindergarten adventure nan 12.9,0.5352177619934082,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
final draft 7/syd field 's screenwriting workshop dvd bundle final draft 249.99,final-draft final draft 7.0 with syd fields workshop bundle screen writing software nan 247.95,final-draft final draft 7.0 with syd fields workshop bundle screen writing software nan 247.95,0.8958701491355896,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
crystal reports 11 reporting essentials trng cbt business objects 199.99,business objects t-59j-e-56-wx crystal rpt 11 report essentials cbt nan 178.49,business objects t-59j-e-56-wx crystal rpt 11 report essentials cbt nan 178.49,0.7988157272338867,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
hasbro classic collection 2006 ) encore 19.99,encore software 11272 hasbro : family collection ( 2006 ) win 98 me 2000 xp nan 18.97,encore software 11273 hasbro family collection 2006 sb cs by hasbro nan 17.97,0.7645871043205261,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
hoyle puzzle & board games 2007 encore software 19.99,encore software 10568 encore hoyle puzzle & board games 2005 complete product puzzle game 1 user complete product standard pc nan 17.97,encore software 10568 encore hoyle puzzle & board games 2005 complete product puzzle game 1 user complete product standard pc nan 17.97,0.8889421224594116,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
vocabulary puzzles grade 1 school zone 14.95,school zone interactive vocabulary puzzles 1 on track software nan 9.45,school zone interactive vocabulary puzzles 1 on track software nan 9.45,0.790152370929718,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
final cut express 2.0 upgrade apple computer 99.99,apple software m9372z/a final cut express 2.0 upgrade apple software 79.99,apple final cut express hd 3.5 nan 299.99,0.829561173915863,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
kakuro puzzle addict unlimited edition global-software-publishing 9.99,global software a7163jcw kakuro puzzle addict unlimited edition dvd movie global-software-publishing 8.79,global software a7163jcw kakuro puzzle addict unlimited edition dvd movie global-software-publishing 8.79,0.8603240251541138,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
midway arcade treasures ( jewel case ) encore software 9.99,encore inc 28453 midway arcade treasures win 98 me 2000 xp encore inc 19.38,encore inc 28453 midway arcade treasures win 98 me 2000 xp encore inc 19.38,0.7768939137458801,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
instant play guitar deluxe v2 . topics entertainment 39.48,topics entertainment instant play guitar deluxe v2 .0 nan 31.06,topics entertainment instant play guitar deluxe v2 .0 nan 31.06,0.8849948048591614,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
jumpstart advanced 2nd grade v2 .0 knowledge adventure 19.99,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure nan 19.99,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure nan 19.99,0.8937706351280212,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
emedia bass method win/mac emedia 59.99,emedia eg03014 bass method os x emedia 53.99,emedia eg03014 bass method os x emedia 53.99,0.8510806560516357,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
onone software pxl smartscale windows and macintosh ) onone software nan,pxl smartscale for mac/win nan 159.95,onone software smartscale software nan 189.99,0.8211004734039307,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
adobe acrobat standard 8.0 adobe 449.99,adobe acrobat v8 .0 professional for mac nan 405.99,adobe acrobat v8 .0 professional for mac academic adobe-education-box 159.99,0.8354650139808655,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ) sage software 1199.99,sage ( ptree ) premium accounting for manufacturing 2007 multi-user nan 1180.37,sage software peachtree premium accounting 2007 software for windows tax & finance software nan 469.95,0.8423083424568176,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
jumpstart advanced 1st grade v2 .0 knowledge adventure 19.99,jumpstart advanced 1st grade knowledge adventure nan 19.99,jumpstart advanced 1st grade knowledge adventure nan 19.99,0.8886841535568237,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
palo alto business plan pro 2007 palo-alto-software 99.95,palo alto software bppx palo alto business plan 2007 pro complete product business planning 1 user complete product standard pc nan 83.97,palo alto software business plan pro 2007 palo-alto-software 88.83,0.9642170667648315,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
mariner calc speadsheet ( mac ) mariner software 59.99,mariner calc spreadsheet software nan 52.99,mariner calc spreadsheet software nan 52.99,0.866725742816925,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
onone genuine fractals 5 full 1u onone software 159.95,onone software inc. gfs-50211 genuine fractals 5 full 1u nan 148.97,onone software genuine fractals print pro software nan 269.99,0.8467670679092407,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
palo alto business plan pro premier 2007 palo-alto-software 199.0,palo alto software bpdx palo alto business plan 2007 pro premier edition complete product business planning 1 user complete product standard pc palo-alto-software 184.97,palo alto software business plan pro 2007 palo-alto-software 88.83,0.9480217695236206,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
adobe premiere elements 3.0 [ lb ] adobe 99.99,adobe premiere elements 3 video editing software for windows consumer video editing software nan 99.95,adobe premiere elements 3.0 nan 89.99,0.844971239566803,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
peachtree by sage complete accounting 2007 sage software 269.99,sage software peachtree complete accounting 2007 software for windows tax & finance software nan 249.95,sage software peachtree complete accounting 2007 software for windows tax & finance software nan 249.95,0.9089001417160034,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
visual thesaurus the thinkmap inc. csdc 39.95,csdc visual thesaurus the thinkmap inc. nan 33.52,csdc visual thesaurus the thinkmap inc. nan 33.52,0.8871681094169617,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
registry mechanic 5.x pc system repair pc tools 29.95,encore software 10598 registry mechanic win 98 me 2000 xp nan 26.97,system mechanic ( r ) 5 professional nan 69.95,0.76722252368927,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
scrabble champion edition encore 19.95,encore software 11192 scrabble champion edition win 98 me 2000 xp nan 18.97,encore software 11192 scrabble champion edition win 98 me 2000 xp nan 18.97,0.7507614493370056,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
adobe illustrator cs3 upgrade from freehand [ mac ] adobe 199.0,adobe illustrator cs3 upgrade from freehand for mac nan 206.99,adobe illustrator cs3 upgrade from freehand for mac nan 206.99,0.9315077066421509,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
clickart 1.2 million dvd 2006 by broderbund encore software 49.99,encore software 10466 clickart 1.2 million dvd 2006 by broderbund nan 41.97,encore software 10466 clickart 1.2 million dvd 2006 by broderbund nan 41.97,0.9267382621765137,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
the universe ( win/mac ) ( jewel case ) fogware publishing 9.99,elementary school space the universe ( pc/mac ) fogware nan 9.99,elementary school space the universe ( pc/mac ) fogware nan 9.99,0.7765333652496338,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
microsoft office student and teacher edition 2004 macintosh microsoft 149.99,office mac student/teach 04 nan 146.02,microsoft ( r ) office 2004 for mac student and teacher edition nan 146.95,0.9090805053710938,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
adobe photoshop cs3 extended [ mac ] adobe 999.0,adobe photoshop cs3 extended for mac nan 935.99,adobe photoshop cs3 extended for mac nan 935.99,0.9081300497055054,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
command and conquer generals deluxe dvd-rom ( mac ) aspyr media 59.99,aspyr command and conquer generals deluxe mac nan 55.99,aspyr command and conquer generals deluxe mac nan 55.99,0.8819001913070679,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
merriam-webster 's dictionary ( win/mac ) ( jewel case ) fogware publishing 9.99,merriam-webster english dictionary ( win 2000 xp/mac 10.3.8 or later ) nan 9.99,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ) nan 9.59,0.8297139406204224,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
apple remote desktop 3 unlim managed systems apple 499.0,apple remote desktop 3 unlimited managed systems nan 499.99,apple remote desktop 3 unlimited managed systems nan 499.99,0.9261307120323181,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
riverdeep the print shop zoom dvd riverdeep nan,encore software 11941 the print shop zoom nan 17.97,encore software 11941 the print shop zoom nan 17.97,0.6128977537155151,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
microsoft onenote 2007 upgrade microsoft 79.95,microsoft onenote 2007 upgrade ( pc ) nan 79.95,microsoft onenote 2007 upgrade ( pc ) nan 79.95,0.9160205125808716,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
microsoft office mac 2004 english 3pk dsp 731-01163 ) microsoft corporation nan,microsoft office 2004 software suite oem mac apple & mac software nan 239.95,office mac 2004 microsoft 731-01002 nan 331.77,0.8509926795959473,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
upgrade acid pro 6 boxed sony-pictures-digital-entertainment 305.18,sony media software acid pro 6 software upgrade from acid pro 5 music production software sony-pictures-digital-entertainment 129.95,acid music studio 6 sony-pictures-digital-entertainment 59.95,0.910068929195404,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
mcafee total protection 2007 3 users mcafee 99.99,mcafee inc total protection 2007 3-user nan 92.51,mcafee inc total protection 2007 3-user nan 92.51,0.8670493960380554,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
railroad tycoon 3 ( mac ) macsoft 19.99,destineer railroad tycoon 3 nan 21.99,aspyr roller coaster tycoon 3 mac os x nan 45.99,0.7674224972724915,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
adventure workshop 4th-6th grade 7th ed sb cs by riverdeep encore software 19.99,encore software 10118 adventure workshop 4th-6th grade 7th ed sb cs by riverdeep nan 17.97,encore software 10118 adventure workshop 4th-6th grade 7th ed sb cs by riverdeep nan 17.97,0.9423770308494568,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
microsoft office small business 2007 microsoft software 735.33,microsoft w87-02380 office sbe 2007 win32 nan 400.34,microsoft ( r ) office standard 2007 nan 399.99,0.7643008232116699,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
aircraft collector 's second edition abacus 19.95,abacus aircraft collectors second edition nan 17.55,abacus aircraft collectors second edition nan 17.55,0.8760977387428284,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
kids power fun for little ones topics entertainment 19.99,kids power fun for little ones nan 15.9,kids power fun for little ones nan 15.9,0.7952035069465637,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
hoyle backgammon jc encore 7.99,encore software 10669 hoyle backgammon win 98 me 2000 xp nan 7.69,encore 10023 hoyle mahjongg for pc encore 6.99,0.8013144135475159,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
quicken 2007 for mac intuit 69.95,intuit quicken mac 2007 software finance software nan 69.95,intuit quicken 2007 macintosh nan 69.99,0.908141016960144,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
genuine fractals print pro 4.1 sharpener pro 2.0 onone software nan,onone software inc. gfn-42001 genuine fractals print pro v. 4.1 with nik sharpener pro 2.0 license standard license pc mac nan 320.97,onone software genuine fractals print pro software nan 269.99,0.8603500127792358,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
mavis beacon typing 17 ( win/mac ) encore software 19.99,encore software 10076 mavis beacon typing 17 standardby broderbund nan 17.97,mavis beacon teaches typing 17 standard ( pc/mac ) encore nan 19.99,0.8876127004623413,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
oxford spanish dictionary oxford-university-press 19.95,pop up oxford spanish / english dict oxford-university-press 13.95,pop up oxford spanish / english dict oxford-university-press 13.95,0.8801966905593872,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
sony acid music studio sony-pictures-digital-entertainment 69.99,acid music studio 6 sony-pictures-digital-entertainment 59.95,acid music studio 6 sony-pictures-digital-entertainment 59.95,0.9613765478134155,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
hoyle backgammon jc encore 7.99,encore inc 10669 hoyle backgammon nan 7.17,encore 10023 hoyle mahjongg for pc encore 6.99,0.8013144135475159,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
sound studio 3 : record edit add effects to audio ( mac ) freeverse software 79.99,sound studio 3 for mac nan 79.99,sound studio 3 for mac nan 79.99,0.773370623588562,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
serious magic ultra2 master sets library 2 windows ) serious magic 276.5,serious magic ultra master sets library 1 effects software nan 339.95,serious magic ultra master sets library 1 effects software nan 339.95,0.8232510685920715,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
merriam-webster 's dictionary ( win/mac ) ( jewel case ) fogware publishing 9.99,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ) nan 9.59,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ) nan 9.59,0.8297138810157776,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
mediarecover aladdin systems 29.99,allume systems inc mediarecover nan 26.14,allume mediarecover nan 32.99,0.7823089361190796,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
adobe creative suite cs3 design premium [ mac ] adobe 1799.0,adobe cs3 design premium upsell nan 1639.99,adobe creative suite 3 ( cs3 ) design premium upgrade mac nan 569.97,0.9154863357543945,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
adobe creative suite cs3 web standard [ mac ] adobe 999.0,adobe cs3 web standard nan 1035.99,adobe creative suite 3 web standard complete package academic cd mac nan 369.0,0.8811600804328918,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
adobe after effects cs3 upgrade adobe 299.0,adobe cs3 after effects upgrade nan 306.99,adobe cs3 after effects upgrade nan 306.99,0.9071391224861145,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
adobe flash pro cs3 [ mac ] adobe 699.0,adobe cs3 flash professional nan 724.99,adobe flash cs3 professional ( mac ) nan 699.0,0.9211533069610596,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
humorous greeting card factory nova development 29.99,nova development corp humorous greeting card factory nan 28.3,nova development ghw humorous greeting card factory nova development 29.99,0.9057436585426331,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
mavis beacon teaches typing deluxe v17 encore software 39.99,mavis beacon teaches typing v17 deluxe pc/mac nan 29.9,mavis beacon teaches typing v17 deluxe pc/mac nan 29.9,0.8986782431602478,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
equilibrium debabelizer pro 6.0 1 user equilibrium 599.99,equilibrium debabelizer pro 6 0 win 1 u windows xp nan 382.9,equilibrium debabelizer pro 6 0 win 1 u windows xp nan 382.9,0.8004803657531738,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
eastwest bsendorfer 290 grand piano virtual instrument eastwest 199.95,east west bosendorfer 290 nan 175.97,east west bosendorfer 290 nan 175.97,0.778480052947998,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
adobe flash pro cs3 [ mac ] adobe 699.0,adobe flash cs3 professional ( mac ) nan 699.0,adobe flash cs3 professional ( mac ) nan 699.0,0.9211708903312683,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
sonic mega collection plus sega-of-america-inc . 19.99,sega of america inc sonic mega collection sega-of-america-inc . 17.55,sega of america inc sonic mega collection sega-of-america-inc . 17.55,0.8790236711502075,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
upgrade delphi 2006 pro named fr delphi v3-2005 pro cd borland international nan,borland hdb0006wwcs180 upg delphi 2006 prof nmd f/del v3 2005 pro cd nan 453.71,borland hdb0006wwcs180 upg delphi 2006 prof nmd f/del v3 2005 pro cd nan 453.71,0.8112375736236572,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
pc cakewalk guitar tracks pro 3 cakewalk 149.99,cakewalk guitar tracks pro 3 music production software nan 99.0,cakewalk guitar tracks pro 3 music production software nan 99.0,0.894131064414978,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
vegas movie studiodvd +8 plat sony media 129.95,vegas movie studiodvd +8 plat sony creative software 92.99,vegas movie studiodvd +8 plat sony creative software 92.99,0.9254512786865234,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
marine aquarium + sharks encore software 9.95,marine aquarium + sharks ( win 98 me 2000 xp ) nan 9.95,encore software 10272 marine aquarium + sharks win 98 me 2000 xp nan 7.69,0.8172998428344727,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
stuffit deluxe 11 aladdin systems 79.99,allume stuffit deluxe 11 os x 10.4 or higher nan 79.99,allume systems inc stuffit deluxe 11 nan 42.74,0.8080537915229797,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
cubase se3 educational edition steinberg nan,steinberg software cubase se 3.0 educational edition nan 145.73,steinberg software cubase se 3.0 educational edition nan 145.73,0.8480813503265381,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
kids power fun for kids topics entertainment 19.99,kids power fun for kids nan 15.9,kids power fun for kids nan 15.9,0.7445394396781921,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
scratches : directors cut got game 19.99,got game entertainment exclusive 00050 scratches : directors cut nan 15.58,got game entertainment exclusive 00050 scratches : directors cut nan 15.58,0.7911440134048462,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
sentinel : descendants in time dreamcatcher interactive 19.99,dreamcatcher interactive sentinel : descendants in time nan 17.55,dreamcatcher interactive sentinel : descendants in time nan 17.55,0.7946600914001465,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
poetry fiction and drama ( win/mac ) ( jewel case ) fogware publishing 9.99,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ) nan 9.59,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ) nan 9.59,0.8254714012145996,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
micromat protogo micromat nan,micromat techtool protogo nan 109.99,micromat techtool protogo nan 109.99,0.7647828459739685,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
microsoft data analyzer 2002 microsoft 179.0,microsoft ho2-00003 data analyzer 2002 complete package 1 user microsoft 154.99,microsoft ho2-00003 data analyzer 2002 complete package 1 user microsoft 154.99,0.7891842722892761,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
art explosion t-shirt factory deluxe 3.0 nova development 29.99,t-shirt factory deluxe 3.0 nan 27.99,t-shirt factory deluxe 3.0 nan 27.99,0.8248113393783569,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
resumemaker professional 12.0 individual software 29.99,individual software resume maker professional deluxe 12.0 nan 29.99,individual software prm-r12 resumemaker professional 12.0 individual software 29.99,0.890149712562561,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
omnioutliner professional 3.0 csdc 69.95,omnioutliner professional 3.0 for mac nan 69.99,omnioutliner professional 3.0 for mac nan 69.99,0.8506737947463989,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
star wars empire at war ( intel only macs ) aspyr media 49.99,star wars empire at war ( mac intel ) nan 49.99,star wars empire at war ( mac intel ) nan 49.99,0.8960664868354797,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
intervideo dvd copy 5 express corel 29.99,corel intervideo dvd copy 5 express software for windows authoring software nan 29.95,corel intervideo dvd copy 5 express software for windows authoring software nan 29.95,0.8436569571495056,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
adobe after effects cs3 adobe 999.0,adobe after effects cs3 professional software for mac effects software nan 998.95,adobe cs3 after effects nan 1025.99,0.8584954142570496,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
matchbox cross-town heroes thq 19.99,matchbox cross town heros nan 14.9,matchbox cross town heros nan 14.9,0.7838729023933411,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
kaplan sat/act/psat platinum 2007 win/mac topics entertainment 49.99,sat act & psat 2007 platinum nan 29.85,kaplan act/sat/psat gold 2007 mac os x nan 22.99,0.8744207620620728,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
adobe photoshop cs2 fundamental techniques by julieanne kost software cinema nan,software cinema dvd-rom : dvdrom : photoshop cs2 fundamental techniques ( training ) photoshop software nan 159.95,software cinema dvd-rom : dvdrom : photoshop cs2 fundamental techniques ( training ) photoshop software nan 159.95,0.722448468208313,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
the print shop 21 deluxe by broderbund encore software nan,encore software 10038 encore the print shop v. 21.0 deluxe print management pc nan 41.97,encore software 10032 the print shop 21 essentials by broderbund nan 17.97,0.8604327440261841,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
adobe audition 2.0 adobe 349.0,adobe audition 2.0 audio production software music production software nan 348.95,adobe audition 2.0 audio production software music production software nan 348.95,0.8303920030593872,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
instant immersion 33 languages topics entertainment 49.99,instant immersion 33 languages topics entertainment 43.99,instant immersion 33 languages topics entertainment 43.99,0.9916515946388245,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
window washer navarre ( software ) 29.95,webroot software window washer nan 29.99,webroot software window washer nan 29.99,0.7536821365356445,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,1
logic express 6 apple 299.99,apple software t9164ll/a logic express 6 apple software 219.0,apple logic express 7.2 nan 299.99,0.8840409517288208,Alibaba-NLP/gte-Qwen2-7B-instruct,cosine,0
